NOVA_EXT_MAX,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
0.1,BNBUSDT,F_192,2026-07-26T05:15:00+00:00,2026-07-26T05:15:00+00:00,572.24295,570.831332,1000.0,-2.4668,,stop,0
0.1,BNBUSDT,F_192,2026-07-26T15:55:00+00:00,2026-07-26T16:05:00+00:00,574.626044,572.87605,1000.0,-3.0454,,stop,2
0.1,BNBUSDT,F_192,2026-07-27T18:00:00+00:00,2026-07-27T18:15:00+00:00,575.477149,573.325142,1000.0,-3.7395,,stop,3
0.1,BNBUSDT,F_192,2026-07-29T00:40:00+00:00,2026-07-29T00:55:00+00:00,573.664796,571.634989,1000.0,-3.5383,,stop,3
0.1,BNBUSDT,F_192,2026-07-29T22:15:00+00:00,2026-07-30T01:45:00+00:00,572.162846,574.5949,1000.0,4.2506,,tp,42
0.1,BNBUSDT,F_192,2026-07-30T15:05:00+00:00,2026-07-30T16:05:00+00:00,589.995999,592.838591,1000.0,4.818,,tp,12
0.1,BNBUSDT,F_192,2026-07-31T08:50:00+00:00,2026-07-31T09:00:00+00:00,593.7709,591.177084,1000.0,-4.3684,,stop,2
0.1,BNBUSDT,F_192,2026-07-31T17:15:00+00:00,2026-07-31T20:50:00+00:00,588.684296,586.399556,1000.0,-3.8811,,stop,43
0.1,BNBUSDT,F_192,2026-08-01T02:55:00+00:00,2026-08-01T02:55:00+00:00,591.507962,589.902947,1000.0,-2.7134,,stop,0
0.1,BNBUSDT,F_192,2026-08-02T14:30:00+00:00,2026-08-02T14:30:00+00:00,584.288589,582.5189,1000.0,-3.0288,,stop,0
0.1,BNBUSDT,F_192,2026-08-03T14:00:00+00:00,2026-08-03T14:05:00+00:00,588.974673,586.133137,1000.0,-4.8245,,stop,1
0.1,BNBUSDT,F_192,2026-08-04T22:35:00+00:00,2026-08-04T22:35:00+00:00,594.892356,593.585405,1000.0,-2.197,,stop,0
0.1,BNBUSDT,F_192,2026-08-05T02:05:00+00:00,2026-08-05T02:05:00+00:00,605.456071,601.889739,1000.0,-5.8903,,stop,0
0.1,BNBUSDT,F_192,2026-08-05T13:50:00+00:00,2026-08-05T14:20:00+00:00,601.020312,598.338602,1000.0,-4.4619,,stop,6
0.1,BNBUSDT,F_192,2026-08-07T11:05:00+00:00,2026-08-07T11:10:00+00:00,591.678183,590.117175,1000.0,-2.6383,,stop,1
0.1,BNBUSDT,F_192,2026-08-09T06:05:00+00:00,2026-08-09T07:20:00+00:00,603.042938,601.325911,1000.0,-2.8473,,stop,15
0.1,BNBUSDT,F_192,2026-08-12T01:00:00+00:00,2026-08-12T01:15:00+00:00,618.60314,616.313746,1000.0,-3.7009,,stop,3
0.1,BNBUSDT,F_192,2026-08-13T07:45:00+00:00,2026-08-13T07:45:00+00:00,614.808213,613.030236,1000.0,-2.8919,,stop,0
0.1,BNBUSDT,F_192,2026-08-15T07:00:00+00:00,2026-08-15T07:00:00+00:00,612.685457,611.135661,1000.0,-2.5295,,stop,0
0.1,BNBUSDT,F_192,2026-08-17T13:35:00+00:00,2026-08-17T13:35:00+00:00,606.08689,604.58134,1000.0,-2.4841,,stop,0
0.1,BNBUSDT,F_192,2026-08-17T16:50:00+00:00,2026-08-17T16:50:00+00:00,608.760361,607.104384,1000.0,-2.7202,,stop,0
0.1,BNBUSDT,F_192,2026-08-19T21:55:00+00:00,2026-08-19T22:10:00+00:00,636.956969,630.947099,1000.0,-9.4353,,stop,3
0.1,BNBUSDT,F_192,2026-08-20T06:45:00+00:00,2026-08-20T07:10:00+00:00,628.706257,631.498526,1000.0,4.4413,,tp,5
0.1,BNBUSDT,F_192,2026-08-22T07:25:00+00:00,2026-08-22T08:25:00+00:00,705.225603,698.278088,1000.0,-9.8515,,stop,12
0.1,BNBUSDT,F_192,2026-08-22T12:10:00+00:00,2026-08-22T13:00:00+00:00,696.654475,692.089302,1000.0,-6.553,,stop,10
0.1,BNBUSDT,F_192,2026-08-24T01:00:00+00:00,2026-08-24T01:05:00+00:00,705.71624,701.209196,1000.0,-6.3865,,stop,1
0.1,BNBUSDT,F_192,2026-08-25T00:55:00+00:00,2026-08-25T01:15:00+00:00,712.204664,707.679198,1000.0,-6.3542,,stop,4
0.1,BNBUSDT,F_192,2026-08-26T23:45:00+00:00,2026-08-27T00:00:00+00:00,708.489841,705.55999,1000.0,-4.1353,,stop,3
0.1,BNBUSDT,F_192,2026-08-27T06:55:00+00:00,2026-08-27T08:00:00+00:00,706.407137,708.242366,1000.0,2.598,,tp,13
0.1,BNBUSDT,F_192,2026-08-30T09:00:00+00:00,2026-08-30T09:15:00+00:00,695.022356,693.011697,1000.0,-2.8929,,stop,3
0.1,BNBUSDT,F_192,2026-08-30T16:45:00+00:00,2026-08-30T17:05:00+00:00,704.424563,701.251749,1000.0,-4.5041,,stop,4
0.5,BNBUSDT,F_192,2026-06-01T03:05:00+00:00,2026-06-01T03:35:00+00:00,710.162012,704.529218,1000.0,-7.9317,,stop,6
0.5,BNBUSDT,F_192,2026-06-01T09:30:00+00:00,2026-06-01T09:30:00+00:00,695.80337,701.31904,1000.0,7.9271,,tp,0
0.5,BNBUSDT,F_192,2026-06-01T17:45:00+00:00,2026-06-01T20:05:00+00:00,688.99453,696.479357,1000.0,10.8634,,tp,28
0.5,BNBUSDT,F_192,2026-06-01T23:20:00+00:00,2026-06-01T23:30:00+00:00,696.233929,692.007434,1000.0,-6.0705,,stop,2
0.5,BNBUSDT,F_192,2026-06-02T03:25:00+00:00,2026-06-02T04:05:00+00:00,694.741992,689.571525,1000.0,-7.4423,,stop,8
0.5,BNBUSDT,F_192,2026-06-03T00:35:00+00:00,2026-06-03T01:05:00+00:00,656.75267,651.030942,1000.0,-8.7121,,stop,6
0.5,BNBUSDT,F_192,2026-06-03T05:30:00+00:00,2026-06-03T06:55:00+00:00,644.957356,640.019961,1000.0,-7.6554,,stop,17
0.5,BNBUSDT,F_192,2026-06-03T08:50:00+00:00,2026-06-03T09:15:00+00:00,646.459306,642.766907,1000.0,-5.7117,,stop,5
0.5,BNBUSDT,F_192,2026-06-03T21:50:00+00:00,2026-06-03T23:05:00+00:00,628.876478,623.3037,1000.0,-8.8615,,stop,15
0.5,BNBUSDT,F_192,2026-06-04T03:05:00+00:00,2026-06-04T05:10:00+00:00,614.287537,603.967072,1000.0,-16.8007,,stop,25
0.5,BNBUSDT,F_192,2026-06-04T12:30:00+00:00,2026-06-05T01:00:00+00:00,601.651131,595.835537,1000.0,-9.6661,,stop,150
0.5,BNBUSDT,F_192,2026-06-04T13:40:00+00:00,2026-06-04T17:30:00+00:00,606.096903,599.921704,1000.0,-10.1885,,stop,46
0.5,BNBUSDT,F_192,2026-06-04T23:55:00+00:00,2026-06-05T00:55:00+00:00,605.436045,601.347561,1000.0,-6.753,,stop,12
0.5,BNBUSDT,F_192,2026-06-05T04:55:00+00:00,2026-06-05T05:35:00+00:00,600.289363,594.745188,1000.0,-9.2358,,stop,8
0.5,BNBUSDT,F_192,2026-06-05T07:35:00+00:00,2026-06-05T13:55:00+00:00,591.287676,581.654826,1000.0,-16.2913,,stop,76
0.5,BNBUSDT,F_192,2026-06-05T09:55:00+00:00,2026-06-05T10:15:00+00:00,596.534488,591.210628,1000.0,-8.9246,,stop,4
0.5,BNBUSDT,F_192,2026-06-05T20:10:00+00:00,2026-06-06T04:20:00+00:00,572.373119,562.973158,1000.0,-16.4228,,stop,98
0.5,BNBUSDT,F_192,2026-06-06T05:50:00+00:00,2026-06-07T08:35:00+00:00,576.458423,591.993544,1000.0,26.9492,,tp,321
0.5,BNBUSDT,F_192,2026-06-06T18:30:00+00:00,2026-06-06T20:00:00+00:00,576.318241,572.64569,1000.0,-6.3724,,stop,18
0.5,BNBUSDT,F_192,2026-06-06T21:35:00+00:00,2026-06-06T21:35:00+00:00,577.419671,574.859952,1000.0,-4.433,,stop,0
0.5,BNBUSDT,F_192,2026-06-07T01:30:00+00:00,2026-06-07T01:35:00+00:00,581.995612,578.341361,1000.0,-6.2788,,stop,1
0.5,BNBUSDT,F_192,2026-06-07T04:00:00+00:00,2026-06-07T04:10:00+00:00,581.845417,578.849077,1000.0,-5.1497,,stop,2
0.5,BNBUSDT,F_192,2026-06-07T04:50:00+00:00,2026-06-07T06:25:00+00:00,582.7566,586.367616,1000.0,6.1964,,tp,19
0.5,BNBUSDT,F_192,2026-06-07T06:45:00+00:00,2026-06-07T08:40:00+00:00,589.154907,593.607926,1000.0,7.5583,,tp,23
0.5,BNBUSDT,F_192,2026-06-07T17:05:00+00:00,2026-06-07T19:00:00+00:00,596.67467,593.22105,1000.0,-5.7881,,stop,23
0.5,BNBUSDT,F_192,2026-06-07T21:15:00+00:00,2026-06-07T21:35:00+00:00,595.613292,592.337965,1000.0,-5.4991,,stop,4
0.5,BNBUSDT,F_192,2026-06-08T07:50:00+00:00,2026-06-08T08:00:00+00:00,598.326815,594.999452,1000.0,-5.5611,,stop,2
0.5,BNBUSDT,F_192,2026-06-08T09:15:00+00:00,2026-06-08T09:30:00+00:00,600.239298,596.604132,1000.0,-6.0562,,stop,3
0.5,BNBUSDT,F_192,2026-06-08T11:15:00+00:00,2026-06-08T12:10:00+00:00,600.890143,597.562301,1000.0,-5.5382,,stop,11
0.5,BNBUSDT,F_192,2026-06-08T15:00:00+00:00,2026-06-08T21:10:00+00:00,604.074277,609.195578,1000.0,8.4779,,tp,74
0.5,BNBUSDT,F_192,2026-06-08T15:15:00+00:00,2026-06-08T15:30:00+00:00,606.58754,602.869932,1000.0,-6.1287,,stop,3
0.5,BNBUSDT,F_192,2026-06-08T18:00:00+00:00,2026-06-08T20:10:00+00:00,608.740335,605.47077,1000.0,-5.371,,stop,26
0.5,BNBUSDT,F_192,2026-06-10T12:30:00+00:00,2026-06-10T12:30:00+00:00,585.850617,589.788608,1000.0,6.7218,,tp,0
0.5,BNBUSDT,F_192,2026-06-10T13:35:00+00:00,2026-06-10T17:30:00+00:00,592.148794,588.184587,1000.0,-6.6946,,stop,47
0.5,BNBUSDT,F_192,2026-06-10T15:55:00+00:00,2026-06-10T16:10:00+00:00,598.527075,593.816965,1000.0,-7.8695,,stop,3
0.5,BNBUSDT,F_192,2026-06-10T23:30:00+00:00,2026-06-11T01:15:00+00:00,587.572853,591.599915,1000.0,6.8537,,tp,21
0.5,BNBUSDT,F_192,2026-06-11T03:35:00+00:00,2026-06-11T08:00:00+00:00,595.17272,598.262538,1000.0,5.1915,,tp,53
0.5,BNBUSDT,F_192,2026-06-11T17:45:00+00:00,2026-06-11T20:25:00+00:00,605.075577,601.224396,1000.0,-6.3648,,stop,32
0.5,BNBUSDT,F_192,2026-06-12T02:40:00+00:00,2026-06-12T03:00:00+00:00,606.297163,603.865402,1000.0,-4.0108,,stop,4
0.5,BNBUSDT,F_192,2026-06-12T08:05:00+00:00,2026-06-12T09:20:00+00:00,602.532275,605.529776,1000.0,4.9748,,tp,15
0.5,BNBUSDT,F_192,2026-06-12T09:25:00+00:00,2026-06-12T10:25:00+00:00,607.168294,604.395842,1000.0,-4.5662,,stop,12
0.5,BNBUSDT,F_192,2026-06-12T14:30:00+00:00,2026-06-12T15:55:00+00:00,609.160881,605.357178,1000.0,-6.2442,,stop,17
0.5,BNBUSDT,F_192,2026-06-13T00:10:00+00:00,2026-06-13T01:15:00+00:00,605.145668,603.206193,1000.0,-3.205,,stop,13
0.5,BNBUSDT,F_192,2026-06-13T01:55:00+00:00,2026-06-13T02:00:00+00:00,606.98806,604.886398,1000.0,-3.4624,,stop,1
0.5,BNBUSDT,F_192,2026-06-13T06:05:00+00:00,2026-06-13T06:05:00+00:00,601.821352,599.929001,1000.0,-3.1444,,stop,0
0.5,BNBUSDT,F_192,2026-06-13T06:30:00+00:00,2026-06-13T06:40:00+00:00,602.231885,600.333293,1000.0,-3.1526,,stop,2
0.5,BNBUSDT,F_192,2026-06-13T06:50:00+00:00,2026-06-13T07:00:00+00:00,603.223172,601.087883,1000.0,-3.5398,,stop,2
0.5,BNBUSDT,F_192,2026-06-13T10:15:00+00:00,2026-06-13T10:15:00+00:00,605.375967,603.690148,1000.0,-2.7847,,stop,0
0.5,BNBUSDT,F_192,2026-06-13T10:35:00+00:00,2026-06-13T10:35:00+00:00,605.88663,604.288604,1000.0,-2.6375,,stop,0
0.5,BNBUSDT,F_192,2026-06-13T12:40:00+00:00,2026-06-13T14:50:00+00:00,608.359841,609.537839,1000.0,1.9364,,tp,26
0.5,BNBUSDT,F_192,2026-06-13T15:00:00+00:00,2026-06-13T15:05:00+00:00,611.253598,609.055081,1000.0,-3.5967,,stop,1
0.5,BNBUSDT,F_192,2026-06-13T20:15:00+00:00,2026-06-13T20:20:00+00:00,609.59144,607.890154,1000.0,-2.7909,,stop,1
0.5,BNBUSDT,F_192,2026-06-13T21:40:00+00:00,2026-06-13T21:40:00+00:00,610.462571,608.812941,1000.0,-2.7023,,stop,0
0.5,BNBUSDT,F_192,2026-06-14T01:20:00+00:00,2026-06-14T01:20:00+00:00,611.624079,609.643368,1000.0,-3.2384,,stop,0
0.5,BNBUSDT,F_192,2026-06-14T06:00:00+00:00,2026-06-14T07:35:00+00:00,610.933182,609.223018,1000.0,-2.7993,,stop,19
0.5,BNBUSDT,F_192,2026-06-14T21:15:00+00:00,2026-06-14T21:15:00+00:00,606.877917,608.494416,1000.0,2.6636,,tp,0
0.5,BNBUSDT,F_192,2026-06-15T00:15:00+00:00,2026-06-15T00:20:00+00:00,618.753335,615.38087,1000.0,-5.4504,,stop,1
0.5,BNBUSDT,F_192,2026-06-15T03:45:00+00:00,2026-06-15T04:10:00+00:00,618.032399,616.009116,1000.0,-3.2737,,stop,5
0.5,BNBUSDT,F_192,2026-06-15T12:50:00+00:00,2026-06-15T13:10:00+00:00,623.699757,627.388804,1000.0,5.9148,,tp,4
0.5,BNBUSDT,F_192,2026-06-15T13:15:00+00:00,2026-06-15T13:40:00+00:00,628.836426,625.520762,1000.0,-5.2727,,stop,5
0.5,BNBUSDT,F_192,2026-06-16T00:10:00+00:00,2026-06-16T00:20:00+00:00,619.814713,617.309737,1000.0,-4.0415,,stop,2
0.5,BNBUSDT,F_192,2026-06-16T06:30:00+00:00,2026-06-16T06:30:00+00:00,616.049825,614.235993,1000.0,-2.9443,,stop,0
0.5,BNBUSDT,F_192,2026-06-16T08:55:00+00:00,2026-06-16T09:00:00+00:00,620.125116,617.555534,1000.0,-4.1437,,stop,1
0.5,BNBUSDT,F_192,2026-06-16T12:20:00+00:00,2026-06-16T12:45:00+00:00,616.430319,614.197965,1000.0,-3.6214,,stop,5
0.5,BNBUSDT,F_192,2026-06-16T17:55:00+00:00,2026-06-16T19:00:00+00:00,609.120829,606.034815,1000.0,-5.0663,,stop,13
0.5,BNBUSDT,F_192,2026-06-17T01:50:00+00:00,2026-06-17T02:35:00+00:00,607.648918,605.047047,1000.0,-4.2819,,stop,9
0.5,BNBUSDT,F_192,2026-06-17T05:45:00+00:00,2026-06-17T05:50:00+00:00,610.342415,607.587238,1000.0,-4.5142,,stop,1
0.5,BNBUSDT,F_192,2026-06-17T11:50:00+00:00,2026-06-17T12:50:00+00:00,605.055551,608.066892,1000.0,4.977,,tp,12
0.5,BNBUSDT,F_192,2026-06-17T13:00:00+00:00,2026-06-17T14:00:00+00:00,610.272324,606.943699,1000.0,-5.4543,,stop,12
0.5,BNBUSDT,F_192,2026-06-18T00:10:00+00:00,2026-06-18T00:55:00+00:00,603.403406,601.109518,1000.0,-3.8016,,stop,9
0.5,BNBUSDT,F_192,2026-06-18T01:05:00+00:00,2026-06-18T01:35:00+00:00,604.28455,602.00093,1000.0,-3.779,,stop,6
0.5,BNBUSDT,F_192,2026-06-18T12:50:00+00:00,2026-06-18T13:30:00+00:00,592.429158,589.936956,1000.0,-4.2068,,stop,8
0.5,BNBUSDT,F_192,2026-06-18T19:40:00+00:00,2026-06-18T23:10:00+00:00,578.841517,576.251415,1000.0,-4.4746,,stop,42
0.5,BNBUSDT,F_192,2026-06-19T00:50:00+00:00,2026-06-19T00:55:00+00:00,580.643857,578.616391,1000.0,-3.4918,,stop,1
0.5,BNBUSDT,F_192,2026-06-19T12:05:00+00:00,2026-06-19T12:15:00+00:00,574.726174,572.612238,1000.0,-3.6782,,stop,2
0.5,BNBUSDT,F_192,2026-06-19T15:45:00+00:00,2026-06-19T16:50:00+00:00,580.263363,577.704227,1000.0,-4.4103,,stop,13
0.5,BNBUSDT,F_192,2026-06-19T21:15:00+00:00,2026-06-19T21:20:00+00:00,582.926821,580.819344,1000.0,-3.6153,,stop,1
0.5,BNBUSDT,F_192,2026-06-20T05:05:00+00:00,2026-06-20T05:05:00+00:00,582.05569,580.514325,1000.0,-2.6481,,stop,0
0.5,BNBUSDT,F_192,2026-06-20T06:40:00+00:00,2026-06-20T07:00:00+00:00,588.514075,585.904265,1000.0,-4.4346,,stop,4
0.5,BNBUSDT,F_192,2026-06-20T07:25:00+00:00,2026-06-20T07:50:00+00:00,589.315115,586.371839,1000.0,-4.9944,,stop,5
0.5,BNBUSDT,F_192,2026-06-20T09:55:00+00:00,2026-06-20T10:00:00+00:00,588.634231,586.780423,1000.0,-3.1493,,stop,1
0.5,BNBUSDT,F_192,2026-06-21T01:35:00+00:00,2026-06-21T02:15:00+00:00,589.415245,587.647452,1000.0,-2.9992,,stop,8
0.5,BNBUSDT,F_192,2026-06-21T06:35:00+00:00,2026-06-21T06:50:00+00:00,591.487936,589.651819,1000.0,-3.1042,,stop,3
0.5,BNBUSDT,F_192,2026-06-21T07:45:00+00:00,2026-06-21T07:45:00+00:00,592.459197,590.423504,1000.0,-3.436,,stop,0
0.5,BNBUSDT,F_192,2026-06-21T10:10:00+00:00,2026-06-21T10:10:00+00:00,591.277663,589.404725,1000.0,-3.1676,,stop,0
0.5,BNBUSDT,F_192,2026-06-21T15:00:00+00:00,2026-06-21T15:10:00+00:00,590.586766,588.676205,1000.0,-3.235,,stop,2
0.5,BNBUSDT,F_192,2026-06-21T17:05:00+00:00,2026-06-21T17:35:00+00:00,591.427858,589.357838,1000.0,-3.5,,stop,6
0.5,BNBUSDT,F_192,2026-06-21T18:40:00+00:00,2026-06-21T18:45:00+00:00,592.258937,590.236345,1000.0,-3.415,,stop,1
0.5,BNBUSDT,F_192,2026-06-22T00:40:00+00:00,2026-06-22T00:50:00+00:00,589.535401,586.286522,1000.0,-5.5109,,stop,2
0.5,BNBUSDT,F_192,2026-06-22T01:20:00+00:00,2026-06-22T01:25:00+00:00,590.26635,594.461116,1000.0,7.1066,,tp,1
0.5,BNBUSDT,F_192,2026-06-22T05:40:00+00:00,2026-06-22T06:40:00+00:00,592.639431,590.661999,1000.0,-3.3367,,stop,12
0.5,BNBUSDT,F_192,2026-06-22T11:30:00+00:00,2026-06-22T12:00:00+00:00,595.783513,597.865276,1000.0,3.4942,,tp,6
0.5,BNBUSDT,F_192,2026-06-22T12:05:00+00:00,2026-06-22T14:30:00+00:00,598.957634,595.980422,1000.0,-4.9707,,stop,29
0.5,BNBUSDT,F_192,2026-06-22T12:40:00+00:00,2026-06-22T14:25:00+00:00,600.429545,597.533169,1000.0,-4.8238,,stop,21
0.5,BNBUSDT,F_192,2026-06-23T00:45:00+00:00,2026-06-23T01:35:00+00:00,592.228898,589.795452,1000.0,-4.109,,stop,10
0.5,BNBUSDT,F_192,2026-06-24T00:10:00+00:00,2026-06-24T02:15:00+00:00,580.083129,577.636938,1000.0,-4.217,,stop,25
0.5,BNBUSDT,F_192,2026-06-24T00:40:00+00:00,2026-06-24T00:55:00+00:00,581.414858,578.824264,1000.0,-4.4557,,stop,3
0.5,BNBUSDT,F_192,2026-06-24T01:35:00+00:00,2026-06-24T01:40:00+00:00,582.205885,579.327493,1000.0,-4.9439,,stop,1
0.5,BNBUSDT,F_192,2026-06-24T04:50:00+00:00,2026-06-24T04:50:00+00:00,579.472336,577.016952,1000.0,-4.2373,,stop,0
0.5,BNBUSDT,F_192,2026-06-24T05:25:00+00:00,2026-06-24T07:00:00+00:00,580.05309,577.264526,1000.0,-4.8074,,stop,19
0.5,BNBUSDT,F_192,2026-06-24T11:45:00+00:00,2026-06-24T12:55:00+00:00,578.501075,575.864334,1000.0,-4.5579,,stop,14
0.5,BNBUSDT,F_192,2026-06-24T20:50:00+00:00,2026-06-24T21:05:00+00:00,564.943473,560.473908,1000.0,-7.9115,,stop,3
0.5,BNBUSDT,F_192,2026-06-25T02:30:00+00:00,2026-06-25T02:30:00+00:00,567.83723,565.512535,1000.0,-4.0939,,stop,0
