symbol,NOVA_EXT_MAX,NOVA_EMA_X,NOVA_EMA_PCT,net,trades,win_pct,pf
ETHUSDT,1.0,6,0.05,-116.01940523363241,3200,35.12,0.41317924389322364
ETHUSDT,1.0,6,0.08,-116.01940523363241,3200,35.12,0.41317924389322364
ETHUSDT,1.0,6,0.1,-116.01940523363241,3200,35.12,0.41317924389322364
ETHUSDT,1.0,8,0.05,-116.01940523363241,3200,35.12,0.41317924389322364
ETHUSDT,1.0,8,0.08,-116.01940523363241,3200,35.12,0.41317924389322364
ETHUSDT,1.0,8,0.1,-116.01940523363241,3200,35.12,0.41317924389322364
SOLUSDT,-0.15,4,0.05,0.0,0,0.0,0.0
SOLUSDT,-0.15,4,0.08,0.0,0,0.0,0.0
SOLUSDT,-0.15,4,0.1,0.0,0,0.0,0.0
SOLUSDT,-0.15,6,0.05,0.0,0,0.0,0.0
SOLUSDT,-0.15,6,0.08,0.0,0,0.0,0.0
SOLUSDT,-0.15,6,0.1,0.0,0,0.0,0.0
SOLUSDT,-0.15,8,0.05,0.0,0,0.0,0.0
SOLUSDT,-0.15,8,0.08,0.0,0,0.0,0.0
SOLUSDT,-0.15,8,0.1,0.0,0,0.0,0.0
SOLUSDT,0.1,4,0.05,-14.36797205631754,463,55.94,0.5734239301206278
SOLUSDT,0.1,4,0.08,-14.36797205631754,463,55.94,0.5734239301206278
SOLUSDT,0.1,4,0.1,-14.36797205631754,463,55.94,0.5734239301206278
SOLUSDT,0.1,6,0.05,-14.36797205631754,463,55.94,0.5734239301206278
SOLUSDT,0.1,6,0.08,-14.36797205631754,463,55.94,0.5734239301206278
SOLUSDT,0.1,6,0.1,-14.36797205631754,463,55.94,0.5734239301206278
SOLUSDT,0.1,8,0.05,-14.36797205631754,463,55.94,0.5734239301206278
SOLUSDT,0.1,8,0.08,-14.36797205631754,463,55.94,0.5734239301206278
SOLUSDT,0.1,8,0.1,-14.36797205631754,463,55.94,0.5734239301206278
SOLUSDT,0.5,4,0.05,-53.939566918489525,2143,56.42,0.6402738468441089
SOLUSDT,0.5,4,0.08,-53.939566918489525,2143,56.42,0.6402738468441089
SOLUSDT,0.5,4,0.1,-53.939566918489525,2143,56.42,0.6402738468441089
SOLUSDT,0.5,6,0.05,-53.939566918489525,2143,56.42,0.6402738468441089
SOLUSDT,0.5,6,0.08,-53.939566918489525,2143,56.42,0.6402738468441089
SOLUSDT,0.5,6,0.1,-53.939566918489525,2143,56.42,0.6402738468441089
SOLUSDT,0.5,8,0.05,-53.939566918489525,2143,56.42,0.6402738468441089
SOLUSDT,0.5,8,0.08,-53.939566918489525,2143,56.42,0.6402738468441089
SOLUSDT,0.5,8,0.1,-53.939566918489525,2143,56.42,0.6402738468441089
SOLUSDT,1.0,4,0.05,-72.08912669902476,3271,56.96,0.6762773680496763
SOLUSDT,1.0,4,0.08,-72.08912669902476,3271,56.96,0.6762773680496763
SOLUSDT,1.0,4,0.1,-72.08912669902476,3271,56.96,0.6762773680496763
SOLUSDT,1.0,6,0.05,-72.08912669902476,3271,56.96,0.6762773680496763
SOLUSDT,1.0,6,0.08,-72.08912669902476,3271,56.96,0.6762773680496763
SOLUSDT,1.0,6,0.1,-72.08912669902476,3271,56.96,0.6762773680496763
SOLUSDT,1.0,8,0.05,-72.08912669902476,3271,56.96,0.6762773680496763
SOLUSDT,1.0,8,0.08,-72.08912669902476,3271,56.96,0.6762773680496763
SOLUSDT,1.0,8,0.1,-72.08912669902476,3271,56.96,0.6762773680496763
XLMUSDT,-0.15,4,0.05,0.0,0,0.0,0.0
XLMUSDT,-0.15,4,0.08,0.0,0,0.0,0.0
XLMUSDT,-0.15,4,0.1,0.0,0,0.0,0.0
XLMUSDT,-0.15,6,0.05,0.0,0,0.0,0.0
XLMUSDT,-0.15,6,0.08,0.0,0,0.0,0.0
XLMUSDT,-0.15,6,0.1,0.0,0,0.0,0.0
XLMUSDT,-0.15,8,0.05,0.0,0,0.0,0.0
XLMUSDT,-0.15,8,0.08,0.0,0,0.0,0.0
XLMUSDT,-0.15,8,0.1,0.0,0,0.0,0.0
XLMUSDT,0.1,4,0.05,-15.442063667139871,511,46.38,0.516921099840126
XLMUSDT,0.1,4,0.08,-15.442063667139871,511,46.38,0.516921099840126
XLMUSDT,0.1,4,0.1,-15.442063667139871,511,46.38,0.516921099840126
XLMUSDT,0.1,6,0.05,-15.442063667139871,511,46.38,0.516921099840126
XLMUSDT,0.1,6,0.08,-15.442063667139871,511,46.38,0.516921099840126
XLMUSDT,0.1,6,0.1,-15.442063667139871,511,46.38,0.516921099840126
XLMUSDT,0.1,8,0.05,-15.442063667139871,511,46.38,0.516921099840126
XLMUSDT,0.1,8,0.08,-15.442063667139871,511,46.38,0.516921099840126
XLMUSDT,0.1,8,0.1,-15.442063667139871,511,46.38,0.516921099840126
XLMUSDT,0.5,4,0.05,-43.81580164064065,1479,49.76,0.5753972479789744
XLMUSDT,0.5,4,0.08,-43.81580164064065,1479,49.76,0.5753972479789744
XLMUSDT,0.5,4,0.1,-44.47852743084214,1480,49.73,0.5717254948507164
XLMUSDT,0.5,6,0.05,-44.47852743084214,1480,49.73,0.5717254948507164
XLMUSDT,0.5,6,0.08,-44.47852743084214,1480,49.73,0.5717254948507164
XLMUSDT,0.5,6,0.1,-44.47852743084214,1480,49.73,0.5717254948507164
XLMUSDT,0.5,8,0.05,-44.47852743084214,1480,49.73,0.5717254948507164
XLMUSDT,0.5,8,0.08,-44.47852743084214,1480,49.73,0.5717254948507164
XLMUSDT,0.5,8,0.1,-44.47852743084214,1480,49.73,0.5717254948507164
XLMUSDT,1.0,4,0.05,-69.53489893945684,2402,48.71,0.5881623467595535
XLMUSDT,1.0,4,0.08,-70.07570167516829,2403,48.69,0.5862844553205039
XLMUSDT,1.0,4,0.1,-70.7384274653698,2404,48.67,0.5839994841803735
XLMUSDT,1.0,6,0.05,-70.7384274653698,2404,48.67,0.5839994841803735
XLMUSDT,1.0,6,0.08,-70.7384274653698,2404,48.67,0.5839994841803735
XLMUSDT,1.0,6,0.1,-70.7384274653698,2404,48.67,0.5839994841803735
XLMUSDT,1.0,8,0.05,-70.7384274653698,2404,48.67,0.5839994841803735
XLMUSDT,1.0,8,0.08,-70.7384274653698,2404,48.67,0.5839994841803735
XLMUSDT,1.0,8,0.1,-70.7384274653698,2404,48.67,0.5839994841803735
LINKUSDT,-0.15,4,0.05,-0.10073448188121652,1,0.0,0.0
LINKUSDT,-0.15,4,0.08,-0.10073448188121652,1,0.0,0.0
LINKUSDT,-0.15,4,0.1,-0.10073448188121652,1,0.0,0.0
LINKUSDT,-0.15,6,0.05,-0.10073448188121652,1,0.0,0.0
LINKUSDT,-0.15,6,0.08,-0.10073448188121652,1,0.0,0.0
LINKUSDT,-0.15,6,0.1,-0.10073448188121652,1,0.0,0.0
LINKUSDT,-0.15,8,0.05,-0.10073448188121652,1,0.0,0.0
LINKUSDT,-0.15,8,0.08,-0.10073448188121652,1,0.0,0.0
LINKUSDT,-0.15,8,0.1,-0.10073448188121652,1,0.0,0.0
LINKUSDT,0.1,4,0.05,-12.063544733217359,510,55.49,0.6315217176579898
LINKUSDT,0.1,4,0.08,-12.063544733217359,510,55.49,0.6315217176579898
LINKUSDT,0.1,4,0.1,-12.063544733217359,510,55.49,0.6315217176579898
LINKUSDT,0.1,6,0.05,-12.063544733217359,510,55.49,0.6315217176579898
LINKUSDT,0.1,6,0.08,-12.063544733217359,510,55.49,0.6315217176579898
LINKUSDT,0.1,6,0.1,-12.063544733217359,510,55.49,0.6315217176579898
LINKUSDT,0.1,8,0.05,-12.063544733217359,510,55.49,0.6315217176579898
LINKUSDT,0.1,8,0.08,-12.063544733217359,510,55.49,0.6315217176579898
LINKUSDT,0.1,8,0.1,-12.063544733217359,510,55.49,0.6315217176579898
LINKUSDT,0.5,4,0.05,-55.430827945473325,2281,55.5,0.6322897600865763
LINKUSDT,0.5,4,0.08,-55.34377371051266,2282,55.52,0.6328672498122278
LINKUSDT,0.5,4,0.1,-55.34377371051266,2282,55.52,0.6328672498122278
LINKUSDT,0.5,6,0.05,-55.34377371051266,2282,55.52,0.6328672498122278
LINKUSDT,0.5,6,0.08,-55.34377371051266,2282,55.52,0.6328672498122278
LINKUSDT,0.5,6,0.1,-55.34377371051266,2282,55.52,0.6328672498122278
LINKUSDT,0.5,8,0.05,-55.34377371051266,2282,55.52,0.6328672498122278
LINKUSDT,0.5,8,0.08,-55.34377371051266,2282,55.52,0.6328672498122278
LINKUSDT,0.5,8,0.1,-55.34377371051266,2282,55.52,0.6328672498122278
LINKUSDT,1.0,4,0.05,-82.98862177028278,3477,55.34,0.6391502614118907
LINKUSDT,1.0,4,0.08,-82.90156753532212,3478,55.35,0.6395287891818241
LINKUSDT,1.0,4,0.1,-82.90156753532212,3478,55.35,0.6395287891818241
LINKUSDT,1.0,6,0.05,-82.90156753532212,3478,55.35,0.6395287891818241
LINKUSDT,1.0,6,0.08,-82.90156753532212,3478,55.35,0.6395287891818241
LINKUSDT,1.0,6,0.1,-82.90156753532212,3478,55.35,0.6395287891818241
LINKUSDT,1.0,8,0.05,-82.90156753532212,3478,55.35,0.6395287891818241
LINKUSDT,1.0,8,0.08,-82.90156753532212,3478,55.35,0.6395287891818241
LINKUSDT,1.0,8,0.1,-82.90156753532212,3478,55.35,0.6395287891818241
GRAMUSDT,-0.15,4,0.05,0.0,0,0.0,0.0
GRAMUSDT,-0.15,4,0.08,0.0,0,0.0,0.0
GRAMUSDT,-0.15,4,0.1,0.0,0,0.0,0.0
GRAMUSDT,-0.15,6,0.05,0.0,0,0.0,0.0
GRAMUSDT,-0.15,6,0.08,0.0,0,0.0,0.0
GRAMUSDT,-0.15,6,0.1,0.0,0,0.0,0.0
GRAMUSDT,-0.15,8,0.05,0.0,0,0.0,0.0
GRAMUSDT,-0.15,8,0.08,0.0,0,0.0,0.0
GRAMUSDT,-0.15,8,0.1,0.0,0,0.0,0.0
GRAMUSDT,0.1,4,0.05,-5.501172871427426,110,42.73,0.3785496980677706
GRAMUSDT,0.1,4,0.08,-5.501172871427426,110,42.73,0.3785496980677706
GRAMUSDT,0.1,4,0.1,-5.501172871427426,110,42.73,0.3785496980677706
GRAMUSDT,0.1,6,0.05,-5.501172871427426,110,42.73,0.3785496980677706
GRAMUSDT,0.1,6,0.08,-5.501172871427426,110,42.73,0.3785496980677706
GRAMUSDT,0.1,6,0.1,-5.501172871427426,110,42.73,0.3785496980677706
GRAMUSDT,0.1,8,0.05,-5.501172871427426,110,42.73,0.3785496980677706
GRAMUSDT,0.1,8,0.08,-5.501172871427426,110,42.73,0.3785496980677706
GRAMUSDT,0.1,8,0.1,-5.501172871427426,110,42.73,0.3785496980677706
GRAMUSDT,0.5,4,0.05,-21.881615141863264,682,47.8,0.5155156587951653
GRAMUSDT,0.5,4,0.08,-21.881615141863264,682,47.8,0.5155156587951653
GRAMUSDT,0.5,4,0.1,-21.881615141863264,682,47.8,0.5155156587951653
GRAMUSDT,0.5,6,0.05,-21.881615141863264,682,47.8,0.5155156587951653
GRAMUSDT,0.5,6,0.08,-21.881615141863264,682,47.8,0.5155156587951653
GRAMUSDT,0.5,6,0.1,-21.881615141863264,682,47.8,0.5155156587951653
GRAMUSDT,0.5,8,0.05,-21.881615141863264,682,47.8,0.5155156587951653
GRAMUSDT,0.5,8,0.08,-21.881615141863264,682,47.8,0.5155156587951653
GRAMUSDT,0.5,8,0.1,-21.881615141863264,682,47.8,0.5155156587951653
GRAMUSDT,1.0,4,0.05,-30.51731720101608,1010,48.91,0.5347313921968723
GRAMUSDT,1.0,4,0.08,-30.51731720101608,1010,48.91,0.5347313921968723
GRAMUSDT,1.0,4,0.1,-30.51731720101608,1010,48.91,0.5347313921968723
GRAMUSDT,1.0,6,0.05,-30.51731720101608,1010,48.91,0.5347313921968723
GRAMUSDT,1.0,6,0.08,-30.51731720101608,1010,48.91,0.5347313921968723
GRAMUSDT,1.0,6,0.1,-30.51731720101608,1010,48.91,0.5347313921968723
GRAMUSDT,1.0,8,0.05,-30.51731720101608,1010,48.91,0.5347313921968723
GRAMUSDT,1.0,8,0.08,-30.51731720101608,1010,48.91,0.5347313921968723
GRAMUSDT,1.0,8,0.1,-30.51731720101608,1010,48.91,0.5347313921968723
RENDERUSDT,-0.15,4,0.05,0.0,0,0.0,0.0
RENDERUSDT,-0.15,4,0.08,0.0,0,0.0,0.0
RENDERUSDT,-0.15,4,0.1,0.0,0,0.0,0.0
RENDERUSDT,-0.15,6,0.05,0.0,0,0.0,0.0
RENDERUSDT,-0.15,6,0.08,0.0,0,0.0,0.0
RENDERUSDT,-0.15,6,0.1,0.0,0,0.0,0.0
RENDERUSDT,-0.15,8,0.05,0.0,0,0.0,0.0
RENDERUSDT,-0.15,8,0.08,0.0,0,0.0,0.0
RENDERUSDT,-0.15,8,0.1,0.0,0,0.0,0.0
RENDERUSDT,0.1,4,0.05,-4.21163516513964,156,64.1,0.657545170204245
RENDERUSDT,0.1,4,0.08,-4.21163516513964,156,64.1,0.657545170204245
RENDERUSDT,0.1,4,0.1,-4.21163516513964,156,64.1,0.657545170204245
RENDERUSDT,0.1,6,0.05,-4.21163516513964,156,64.1,0.657545170204245
RENDERUSDT,0.1,6,0.08,-4.21163516513964,156,64.1,0.657545170204245
RENDERUSDT,0.1,6,0.1,-4.21163516513964,156,64.1,0.657545170204245
RENDERUSDT,0.1,8,0.05,-4.21163516513964,156,64.1,0.657545170204245
RENDERUSDT,0.1,8,0.08,-4.21163516513964,156,64.1,0.657545170204245
RENDERUSDT,0.1,8,0.1,-4.21163516513964,156,64.1,0.657545170204245
RENDERUSDT,0.5,4,0.05,-8.182439021003589,717,63.46,0.843601174412231
RENDERUSDT,0.5,4,0.08,-8.182439021003589,717,63.46,0.843601174412231
RENDERUSDT,0.5,4,0.1,-8.182439021003589,717,63.46,0.843601174412231
RENDERUSDT,0.5,6,0.05,-7.922476636037907,718,63.51,0.848570085466901
RENDERUSDT,0.5,6,0.08,-7.922476636037907,718,63.51,0.848570085466901
RENDERUSDT,0.5,6,0.1,-7.922476636037907,718,63.51,0.848570085466901
RENDERUSDT,0.5,8,0.05,-7.922476636037907,718,63.51,0.848570085466901
RENDERUSDT,0.5,8,0.08,-7.922476636037907,718,63.51,0.848570085466901
RENDERUSDT,0.5,8,0.1,-7.922476636037907,718,63.51,0.848570085466901
RENDERUSDT,1.0,4,0.05,-16.51682551282943,1120,63.39,0.800831545978009
RENDERUSDT,1.0,4,0.08,-16.51682551282943,1120,63.39,0.800831545978009
RENDERUSDT,1.0,4,0.1,-16.51682551282943,1120,63.39,0.800831545978009
RENDERUSDT,1.0,6,0.05,-16.25686312786375,1121,63.43,0.8039663073325608
RENDERUSDT,1.0,6,0.08,-16.25686312786375,1121,63.43,0.8039663073325608
RENDERUSDT,1.0,6,0.1,-16.25686312786375,1121,63.43,0.8039663073325608
RENDERUSDT,1.0,8,0.05,-16.25686312786375,1121,63.43,0.8039663073325608
RENDERUSDT,1.0,8,0.08,-16.25686312786375,1121,63.43,0.8039663073325608
RENDERUSDT,1.0,8,0.1,-16.25686312786375,1121,63.43,0.8039663073325608
FILUSDT,-0.15,4,0.05,0.06388299999999861,1,100.0,inf
FILUSDT,-0.15,4,0.08,0.06388299999999861,1,100.0,inf
FILUSDT,-0.15,4,0.1,0.06388299999999861,1,100.0,inf
FILUSDT,-0.15,6,0.05,0.06388299999999861,1,100.0,inf
FILUSDT,-0.15,6,0.08,0.06388299999999861,1,100.0,inf
FILUSDT,-0.15,6,0.1,0.06388299999999861,1,100.0,inf
FILUSDT,-0.15,8,0.05,0.06388299999999861,1,100.0,inf
FILUSDT,-0.15,8,0.08,0.06388299999999861,1,100.0,inf
FILUSDT,-0.15,8,0.1,0.06388299999999861,1,100.0,inf
FILUSDT,0.1,4,0.05,-13.623710937537984,462,55.19,0.5756354048833189
FILUSDT,0.1,4,0.08,-13.461150671395094,463,55.29,0.5806989901164515
FILUSDT,0.1,4,0.1,-13.461150671395094,463,55.29,0.5806989901164515
FILUSDT,0.1,6,0.05,-13.461150671395094,463,55.29,0.5806989901164515
FILUSDT,0.1,6,0.08,-13.461150671395094,463,55.29,0.5806989901164515
FILUSDT,0.1,6,0.1,-13.461150671395094,463,55.29,0.5806989901164515
FILUSDT,0.1,8,0.05,-13.461150671395094,463,55.29,0.5806989901164515
FILUSDT,0.1,8,0.08,-13.461150671395094,463,55.29,0.5806989901164515
FILUSDT,0.1,8,0.1,-13.461150671395094,463,55.29,0.5806989901164515
FILUSDT,0.5,4,0.05,-52.854599299879716,2229,54.82,0.6422692157920968
FILUSDT,0.5,4,0.08,-52.69203903373684,2230,54.84,0.6433694570626513
FILUSDT,0.5,4,0.1,-52.69203903373684,2230,54.84,0.6433694570626513
FILUSDT,0.5,6,0.05,-52.69203903373684,2230,54.84,0.6433694570626513
FILUSDT,0.5,6,0.08,-52.69203903373684,2230,54.84,0.6433694570626513
FILUSDT,0.5,6,0.1,-52.69203903373684,2230,54.84,0.6433694570626513
FILUSDT,0.5,8,0.05,-52.69203903373684,2230,54.84,0.6433694570626513
FILUSDT,0.5,8,0.08,-52.69203903373684,2230,54.84,0.6433694570626513
FILUSDT,0.5,8,0.1,-52.69203903373684,2230,54.84,0.6433694570626513
FILUSDT,1.0,4,0.05,-80.85914718725006,3383,54.89,0.6412104224573232
FILUSDT,1.0,4,0.08,-80.56882092110716,3386,54.93,0.6424986630831825
FILUSDT,1.0,4,0.1,-80.56882092110716,3386,54.93,0.6424986630831825
FILUSDT,1.0,6,0.05,-80.56882092110716,3386,54.93,0.6424986630831825
FILUSDT,1.0,6,0.08,-80.56882092110716,3386,54.93,0.6424986630831825
FILUSDT,1.0,6,0.1,-80.56882092110716,3386,54.93,0.6424986630831825
FILUSDT,1.0,8,0.05,-80.56882092110716,3386,54.93,0.6424986630831825
FILUSDT,1.0,8,0.08,-80.56882092110716,3386,54.93,0.6424986630831825
FILUSDT,1.0,8,0.1,-80.56882092110716,3386,54.93,0.6424986630831825
