NOVA_ZP,NOVA_ZTH,NOVA_WICK,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
20,-1.5,0.5,BTCUSDT,F_015,2026-06-22T16:15:00+00:00,2026-06-22T16:40:00+00:00,64814.159013,64490.947364,1000.0,-4.9867,,stop,5
20,-1.5,0.5,BTCUSDT,F_015,2026-06-22T17:40:00+00:00,2026-06-22T18:55:00+00:00,64551.818413,64271.389703,1000.0,-4.3442,,stop,15
20,-1.5,0.5,BTCUSDT,F_015,2026-07-01T23:10:00+00:00,2026-07-01T23:35:00+00:00,60420.454613,60052.313556,1000.0,-6.093,,stop,5
20,-1.5,0.5,BTCUSDT,F_015,2026-07-02T05:55:00+00:00,2026-07-02T06:05:00+00:00,60647.669609,60361.764314,1000.0,-4.7142,,stop,2
20,-1.5,0.5,BTCUSDT,F_015,2026-07-02T16:25:00+00:00,2026-07-02T16:25:00+00:00,61571.9396,61218.09106,1000.0,-5.7469,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-02T16:35:00+00:00,2026-07-02T17:20:00+00:00,61349.901325,61863.317185,1000.0,8.3687,,tp,9
20,-1.5,0.5,BTCUSDT,F_015,2026-07-02T23:10:00+00:00,2026-07-02T23:10:00+00:00,61457.7914,61288.495501,1000.0,-2.7547,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-03T02:50:00+00:00,2026-07-03T06:00:00+00:00,61459.673844,61734.748489,1000.0,4.4757,,tp,38
20,-1.5,0.5,BTCUSDT,F_015,2026-07-03T09:05:00+00:00,2026-07-03T10:40:00+00:00,61666.0618,61898.041031,1000.0,3.7619,,tp,19
20,-1.5,0.5,BTCUSDT,F_015,2026-07-03T14:20:00+00:00,2026-07-03T15:05:00+00:00,61890.332974,62278.799432,1000.0,6.2767,,tp,9
20,-1.5,0.5,BTCUSDT,F_015,2026-07-04T01:15:00+00:00,2026-07-04T06:20:00+00:00,62591.433221,62312.156259,1000.0,-4.4619,,stop,61
20,-1.5,0.5,BTCUSDT,F_015,2026-07-04T23:20:00+00:00,2026-07-05T00:20:00+00:00,63118.117021,62904.242202,1000.0,-3.3885,,stop,12
20,-1.5,0.5,BTCUSDT,F_015,2026-07-05T01:40:00+00:00,2026-07-05T02:10:00+00:00,62936.100707,62689.080249,1000.0,-3.9249,,stop,6
20,-1.5,0.5,BTCUSDT,F_015,2026-07-05T02:20:00+00:00,2026-07-05T02:40:00+00:00,62833.036898,62604.238306,1000.0,-3.6414,,stop,4
20,-1.5,0.5,BTCUSDT,F_015,2026-07-05T02:55:00+00:00,2026-07-05T07:50:00+00:00,62723.4346,62924.765923,1000.0,3.2098,,tp,59
20,-1.5,0.5,BTCUSDT,F_015,2026-07-05T09:50:00+00:00,2026-07-05T21:30:00+00:00,62667.371813,62888.513183,1000.0,3.5288,,tp,140
20,-1.5,0.5,BTCUSDT,F_015,2026-07-06T07:10:00+00:00,2026-07-06T07:10:00+00:00,63024.405354,62817.188139,1000.0,-3.2879,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-06T12:10:00+00:00,2026-07-06T12:40:00+00:00,62072.5896,61707.95769,1000.0,-5.8743,,stop,6
20,-1.5,0.5,BTCUSDT,F_015,2026-07-07T02:40:00+00:00,2026-07-07T02:50:00+00:00,63606.38094,63303.994339,1000.0,-4.754,,stop,2
20,-1.5,0.5,BTCUSDT,F_015,2026-07-07T03:05:00+00:00,2026-07-07T03:40:00+00:00,63432.034584,63120.030304,1000.0,-4.9187,,stop,7
20,-1.5,0.5,BTCUSDT,F_015,2026-07-07T04:55:00+00:00,2026-07-07T05:05:00+00:00,63172.027013,62965.055891,1000.0,-3.2763,,stop,2
20,-1.5,0.5,BTCUSDT,F_015,2026-07-07T05:20:00+00:00,2026-07-07T06:45:00+00:00,62965.759213,63225.664573,1000.0,4.1277,,tp,17
20,-1.5,0.5,BTCUSDT,F_015,2026-07-07T21:30:00+00:00,2026-07-07T21:35:00+00:00,63602.565987,63332.559346,1000.0,-4.2452,,stop,1
20,-1.5,0.5,BTCUSDT,F_015,2026-07-07T21:45:00+00:00,2026-07-07T22:00:00+00:00,63484.642886,63200.630832,1000.0,-4.4737,,stop,3
20,-1.5,0.5,BTCUSDT,F_015,2026-07-08T01:45:00+00:00,2026-07-08T01:55:00+00:00,63238.112813,62895.14983,1000.0,-5.4234,,stop,2
20,-1.5,0.5,BTCUSDT,F_015,2026-07-08T02:15:00+00:00,2026-07-08T02:35:00+00:00,62969.764413,62590.532234,1000.0,-6.0224,,stop,4
20,-1.5,0.5,BTCUSDT,F_015,2026-07-08T05:55:00+00:00,2026-07-08T06:20:00+00:00,62715.4242,62476.720169,1000.0,-3.8061,,stop,5
20,-1.5,0.5,BTCUSDT,F_015,2026-07-08T08:35:00+00:00,2026-07-08T08:35:00+00:00,62214.443771,61844.3215,1000.0,-5.9491,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-08T08:45:00+00:00,2026-07-08T09:15:00+00:00,62128.922738,61716.523963,1000.0,-6.6378,,stop,6
20,-1.5,0.5,BTCUSDT,F_015,2026-07-08T21:20:00+00:00,2026-07-09T01:05:00+00:00,62098.713517,62343.18759,1000.0,3.9369,,tp,45
20,-1.5,0.5,BTCUSDT,F_015,2026-07-09T11:00:00+00:00,2026-07-09T11:15:00+00:00,62867.671865,62655.352453,1000.0,-3.3772,,stop,3
20,-1.5,0.5,BTCUSDT,F_015,2026-07-10T00:30:00+00:00,2026-07-10T00:30:00+00:00,63184.042613,62919.640608,1000.0,-4.1846,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-11T08:00:00+00:00,2026-07-11T08:00:00+00:00,64245.590834,64105.719205,1000.0,-2.1771,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-11T12:45:00+00:00,2026-07-11T12:45:00+00:00,64225.374587,64089.265804,1000.0,-2.1192,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-11T15:55:00+00:00,2026-07-11T23:20:00+00:00,64227.377187,63935.604138,1000.0,-4.5428,,stop,89
20,-1.5,0.5,BTCUSDT,F_015,2026-07-11T22:55:00+00:00,2026-07-11T23:05:00+00:00,64247.403187,64054.004589,1000.0,-3.0102,,stop,2
20,-1.5,0.5,BTCUSDT,F_015,2026-07-11T23:15:00+00:00,2026-07-11T23:20:00+00:00,64222.470817,64004.499516,1000.0,-3.394,,stop,1
20,-1.5,0.5,BTCUSDT,F_015,2026-07-11T23:30:00+00:00,2026-07-11T23:30:00+00:00,64015.91264,63759.647205,1000.0,-4.0032,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-12T04:55:00+00:00,2026-07-12T04:55:00+00:00,64080.015866,63895.519281,1000.0,-2.8792,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-12T06:25:00+00:00,2026-07-12T06:25:00+00:00,63854.913613,63676.506401,1000.0,-2.7939,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-12T06:35:00+00:00,2026-07-12T08:05:00+00:00,63804.8386,63947.709794,1000.0,2.2392,,tp,18
20,-1.5,0.5,BTCUSDT,F_015,2026-07-12T09:30:00+00:00,2026-07-12T09:30:00+00:00,63911.116582,63747.257274,1000.0,-2.5639,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-12T14:20:00+00:00,2026-07-12T14:20:00+00:00,64067.870097,63907.446558,1000.0,-2.504,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-12T16:20:00+00:00,2026-07-12T17:50:00+00:00,64179.735333,63983.889432,1000.0,-3.0515,,stop,18
20,-1.5,0.5,BTCUSDT,F_015,2026-07-12T18:00:00+00:00,2026-07-12T18:00:00+00:00,64161.3014,64008.596195,1000.0,-2.38,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-12T18:15:00+00:00,2026-07-12T18:15:00+00:00,64122.140557,63973.782098,1000.0,-2.3137,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-12T22:10:00+00:00,2026-07-12T22:15:00+00:00,63896.55768,63673.351718,1000.0,-3.4932,,stop,1
20,-1.5,0.5,BTCUSDT,F_015,2026-07-14T17:15:00+00:00,2026-07-14T17:15:00+00:00,64685.221612,64365.7087,1000.0,-4.9395,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-14T17:25:00+00:00,2026-07-14T22:20:00+00:00,64569.8318,64957.970802,1000.0,6.0112,,tp,59
20,-1.5,0.5,BTCUSDT,F_015,2026-07-15T01:55:00+00:00,2026-07-15T02:15:00+00:00,64748.0632,64539.999129,1000.0,-3.2134,,stop,4
20,-1.5,0.5,BTCUSDT,F_015,2026-07-15T02:40:00+00:00,2026-07-15T02:50:00+00:00,64620.848035,64420.329737,1000.0,-3.103,,stop,2
20,-1.5,0.5,BTCUSDT,F_015,2026-07-15T05:20:00+00:00,2026-07-15T06:10:00+00:00,64754.060987,64920.357521,1000.0,2.5681,,tp,10
20,-1.5,0.5,BTCUSDT,F_015,2026-07-15T07:35:00+00:00,2026-07-15T12:50:00+00:00,64637.900174,65046.135841,1000.0,6.3157,,tp,63
20,-1.5,0.5,BTCUSDT,F_015,2026-07-15T16:20:00+00:00,2026-07-15T16:35:00+00:00,65241.233489,64902.738672,1000.0,-5.1884,,stop,3
20,-1.5,0.5,BTCUSDT,F_015,2026-07-15T16:45:00+00:00,2026-07-15T19:20:00+00:00,65024.752429,64671.672674,1000.0,-5.4299,,stop,31
20,-1.5,0.5,BTCUSDT,F_015,2026-07-15T21:45:00+00:00,2026-07-15T21:45:00+00:00,64896.2556,64720.142752,1000.0,-2.7138,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-15T23:50:00+00:00,2026-07-16T00:15:00+00:00,64840.543268,64649.02585,1000.0,-2.9537,,stop,5
20,-1.5,0.5,BTCUSDT,F_015,2026-07-16T00:35:00+00:00,2026-07-16T00:35:00+00:00,64682.798466,64466.993712,1000.0,-3.3364,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-16T00:45:00+00:00,2026-07-16T01:15:00+00:00,64603.876,64375.380498,1000.0,-3.5369,,stop,6
20,-1.5,0.5,BTCUSDT,F_015,2026-07-16T08:20:00+00:00,2026-07-16T13:35:00+00:00,64031.983505,64393.799741,1000.0,5.6506,,tp,63
20,-1.5,0.5,BTCUSDT,F_015,2026-07-16T17:20:00+00:00,2026-07-16T17:50:00+00:00,64291.4704,63990.5173,1000.0,-4.6811,,stop,6
20,-1.5,0.5,BTCUSDT,F_015,2026-07-16T20:45:00+00:00,2026-07-16T20:50:00+00:00,64229.379787,64048.499783,1000.0,-2.8162,,stop,1
20,-1.5,0.5,BTCUSDT,F_015,2026-07-16T23:00:00+00:00,2026-07-16T23:10:00+00:00,64051.168413,63835.407218,1000.0,-3.3686,,stop,2
20,-1.5,0.5,BTCUSDT,F_015,2026-07-16T23:30:00+00:00,2026-07-16T23:35:00+00:00,63895.796692,63670.794059,1000.0,-3.5214,,stop,1
20,-1.5,0.5,BTCUSDT,F_015,2026-07-17T22:25:00+00:00,2026-07-17T22:25:00+00:00,64098.389721,63925.785168,1000.0,-2.6928,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-17T22:45:00+00:00,2026-07-17T22:45:00+00:00,64030.221217,63865.687749,1000.0,-2.5696,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-18T09:25:00+00:00,2026-07-18T09:25:00+00:00,64047.703915,63931.096734,1000.0,-1.8206,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-18T09:35:00+00:00,2026-07-18T09:35:00+00:00,64037.410551,63911.620151,1000.0,-1.9643,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-19T03:30:00+00:00,2026-07-19T03:35:00+00:00,64746.701432,64572.863154,1000.0,-2.6849,,stop,1
20,-1.5,0.5,BTCUSDT,F_015,2026-07-19T08:25:00+00:00,2026-07-19T08:25:00+00:00,64748.073213,64600.801425,1000.0,-2.2745,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-19T09:30:00+00:00,2026-07-19T09:30:00+00:00,64661.941387,64515.693241,1000.0,-2.2617,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-19T09:45:00+00:00,2026-07-19T09:45:00+00:00,64604.17639,64447.287287,1000.0,-2.4285,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-19T21:40:00+00:00,2026-07-19T21:40:00+00:00,64510.294502,64360.395648,1000.0,-2.3236,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-19T21:50:00+00:00,2026-07-19T21:50:00+00:00,64483.72,64325.438079,1000.0,-2.4546,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-20T05:20:00+00:00,2026-07-20T05:20:00+00:00,64451.6784,64157.470835,1000.0,-4.5648,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-20T06:50:00+00:00,2026-07-20T08:35:00+00:00,63953.031,63654.299837,1000.0,-4.6711,,stop,21
20,-1.5,0.5,BTCUSDT,F_015,2026-07-20T14:05:00+00:00,2026-07-20T14:15:00+00:00,64511.65627,64117.312407,1000.0,-6.1128,,stop,2
20,-1.5,0.5,BTCUSDT,F_015,2026-07-20T19:00:00+00:00,2026-07-20T19:10:00+00:00,65324.822013,65029.797519,1000.0,-4.5163,,stop,2
20,-1.5,0.5,BTCUSDT,F_015,2026-07-20T22:10:00+00:00,2026-07-20T22:15:00+00:00,65298.7782,65100.257702,1000.0,-3.0402,,stop,1
20,-1.5,0.5,BTCUSDT,F_015,2026-07-20T22:20:00+00:00,2026-07-20T22:30:00+00:00,65285.921508,65091.325494,1000.0,-2.9807,,stop,2
20,-1.5,0.5,BTCUSDT,F_015,2026-07-20T22:40:00+00:00,2026-07-20T22:40:00+00:00,65226.6846,65015.107798,1000.0,-3.2437,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-21T18:05:00+00:00,2026-07-21T18:30:00+00:00,66307.207456,66015.164603,1000.0,-4.4044,,stop,5
20,-1.5,0.5,BTCUSDT,F_015,2026-07-21T21:10:00+00:00,2026-07-21T21:10:00+00:00,66454.268387,66279.554237,1000.0,-2.6291,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-22T01:35:00+00:00,2026-07-22T01:40:00+00:00,66484.938206,66237.82409,1000.0,-3.7168,,stop,1
20,-1.5,0.5,BTCUSDT,F_015,2026-07-22T05:35:00+00:00,2026-07-22T05:35:00+00:00,66207.55808,65982.233807,1000.0,-3.4033,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-22T07:45:00+00:00,2026-07-22T08:20:00+00:00,65871.32154,66037.152922,1000.0,2.5175,,tp,7
20,-1.5,0.5,BTCUSDT,F_015,2026-07-22T12:15:00+00:00,2026-07-22T12:15:00+00:00,65991.667787,65788.501408,1000.0,-3.0787,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-22T12:40:00+00:00,2026-07-22T12:40:00+00:00,65909.541161,65694.159015,1000.0,-3.2678,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-22T12:55:00+00:00,2026-07-22T12:55:00+00:00,65826.293079,65590.911045,1000.0,-3.5758,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-22T13:05:00+00:00,2026-07-22T13:25:00+00:00,65731.309761,65486.398056,1000.0,-3.726,,stop,4
20,-1.5,0.5,BTCUSDT,F_015,2026-07-22T18:30:00+00:00,2026-07-22T18:30:00+00:00,65971.181189,65718.426026,1000.0,-3.8313,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-22T18:45:00+00:00,2026-07-22T19:10:00+00:00,65859.496187,65607.946264,1000.0,-3.8195,,stop,5
20,-1.5,0.5,BTCUSDT,F_015,2026-07-23T01:45:00+00:00,2026-07-23T02:25:00+00:00,65875.537013,65609.680546,1000.0,-4.0357,,stop,8
20,-1.5,0.5,BTCUSDT,F_015,2026-07-23T03:30:00+00:00,2026-07-23T05:00:00+00:00,65727.03421,65495.901563,1000.0,-3.5166,,stop,18
20,-1.5,0.5,BTCUSDT,F_015,2026-07-23T07:20:00+00:00,2026-07-23T07:45:00+00:00,65541.082787,65302.049618,1000.0,-3.6471,,stop,5
20,-1.5,0.5,BTCUSDT,F_015,2026-07-23T11:35:00+00:00,2026-07-23T11:35:00+00:00,65713.306387,65550.886452,1000.0,-2.4716,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-23T11:50:00+00:00,2026-07-23T11:50:00+00:00,65649.293278,65488.326206,1000.0,-2.4519,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-23T12:50:00+00:00,2026-07-23T13:05:00+00:00,65235.035442,64968.497884,1000.0,-4.0858,,stop,3
20,-1.5,0.5,BTCUSDT,F_015,2026-07-24T00:00:00+00:00,2026-07-24T00:00:00+00:00,65183.608674,65009.520574,1000.0,-2.6707,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-24T02:40:00+00:00,2026-07-24T03:15:00+00:00,65072.4844,65267.469102,1000.0,2.9964,,tp,7
20,-1.5,0.5,BTCUSDT,F_015,2026-07-24T12:55:00+00:00,2026-07-24T12:55:00+00:00,64944.328013,64692.842131,1000.0,-3.8723,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-27T00:15:00+00:00,2026-07-27T00:15:00+00:00,65312.125529,65046.904481,1000.0,-4.0608,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-07-27T00:25:00+00:00,2026-07-27T00:55:00+00:00,65242.435049,64992.661751,1000.0,-3.8284,,stop,6
20,-1.5,0.5,BTCUSDT,F_015,2026-07-27T07:45:00+00:00,2026-07-27T07:55:00+00:00,65368.859187,65156.815069,1000.0,-3.2438,,stop,2
20,-1.5,0.5,BTCUSDT,F_015,2026-07-27T08:05:00+00:00,2026-07-27T08:10:00+00:00,65308.7912,65096.091839,1000.0,-3.2568,,stop,1
20,-1.5,0.5,BTCUSDT,F_015,2026-07-27T14:40:00+00:00,2026-07-27T22:40:00+00:00,64750.055787,64163.838505,1000.0,-9.0535,,stop,96
20,-1.5,0.5,BTCUSDT,F_015,2026-07-30T18:45:00+00:00,2026-07-30T18:45:00+00:00,64816.141587,64631.740954,1000.0,-2.845,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-08-04T20:10:00+00:00,2026-08-04T20:15:00+00:00,64267.429187,64040.812047,1000.0,-3.5262,,stop,1
20,-1.5,0.5,BTCUSDT,F_015,2026-08-04T20:25:00+00:00,2026-08-04T23:15:00+00:00,64203.05561,64448.209593,1000.0,3.8184,,tp,34
20,-1.5,0.5,BTCUSDT,F_015,2026-08-05T03:35:00+00:00,2026-08-05T05:25:00+00:00,64203.345987,64423.435076,1000.0,3.428,,tp,22
20,-1.5,0.5,BTCUSDT,F_015,2026-08-05T07:35:00+00:00,2026-08-05T07:35:00+00:00,64158.437682,63988.514332,1000.0,-2.6485,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-08-06T11:15:00+00:00,2026-08-06T11:15:00+00:00,64658.256603,64504.678509,1000.0,-2.3752,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-08-06T13:15:00+00:00,2026-08-06T13:20:00+00:00,64339.793138,64133.49678,1000.0,-3.2064,,stop,1
20,-1.5,0.5,BTCUSDT,F_015,2026-08-06T17:45:00+00:00,2026-08-06T18:00:00+00:00,64681.707049,64478.250499,1000.0,-3.1455,,stop,3
20,-1.5,0.5,BTCUSDT,F_015,2026-08-06T22:30:00+00:00,2026-08-06T22:30:00+00:00,64445.049794,64286.965096,1000.0,-2.453,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-08-06T22:35:00+00:00,2026-08-06T22:35:00+00:00,64452.319232,64292.667112,1000.0,-2.4771,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-08-06T23:35:00+00:00,2026-08-06T23:35:00+00:00,64335.22721,64195.748391,1000.0,-2.168,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-08-06T23:45:00+00:00,2026-08-06T23:45:00+00:00,64305.468574,64164.750105,1000.0,-2.1883,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-08-07T17:10:00+00:00,2026-08-07T17:10:00+00:00,64868.870045,64646.210577,1000.0,-3.4325,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-08-07T17:20:00+00:00,2026-08-07T17:20:00+00:00,64788.045109,64559.120434,1000.0,-3.5334,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-08-07T22:10:00+00:00,2026-08-07T22:10:00+00:00,65007.570121,64862.683158,1000.0,-2.2288,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-08-07T22:45:00+00:00,2026-08-07T22:45:00+00:00,64961.620464,64814.92424,1000.0,-2.2582,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-08-08T18:35:00+00:00,2026-08-08T18:35:00+00:00,65138.480083,65027.771083,1000.0,-1.6996,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-08-09T01:35:00+00:00,2026-08-09T01:35:00+00:00,64966.086262,64844.064963,1000.0,-1.8782,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-08-09T01:40:00+00:00,2026-08-09T01:40:00+00:00,64973.706155,64850.298171,1000.0,-1.8994,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-08-09T01:45:00+00:00,2026-08-09T01:45:00+00:00,64974.036584,64849.366955,1000.0,-1.9188,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-08-09T02:50:00+00:00,2026-08-09T02:50:00+00:00,64868.940136,64744.461347,1000.0,-1.9189,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-08-09T03:20:00+00:00,2026-08-09T03:20:00+00:00,64833.954714,64706.870571,1000.0,-1.9601,,stop,0
20,-1.5,0.5,BTCUSDT,F_015,2026-08-09T12:10:00+00:00,2026-08-09T12:10:00+00:00,65013.768168,64908.709864,1000.0,-1.6159,,stop,0
