NOVA_BODY,NOVA_RNG_ATR,NOVA_LB,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
0.4,0.6,10,LINKUSDT,F_126,2026-06-04T11:50:00+00:00,2026-06-04T14:10:00+00:00,7.936304,8.115454,1000.0,22.5735,,tp,28
0.4,0.6,10,LINKUSDT,F_126,2026-06-04T12:25:00+00:00,2026-06-04T21:40:00+00:00,8.031427,7.922258,1000.0,-13.5928,,stop,111
0.4,0.6,10,LINKUSDT,F_126,2026-06-04T12:50:00+00:00,2026-06-04T13:15:00+00:00,8.115537,8.005402,1000.0,-13.5709,,stop,5
0.4,0.6,10,LINKUSDT,F_126,2026-06-04T15:10:00+00:00,2026-06-04T15:40:00+00:00,8.136564,8.048658,1000.0,-10.8038,,stop,6
0.4,0.6,10,LINKUSDT,F_126,2026-06-04T18:30:00+00:00,2026-06-04T20:00:00+00:00,8.104522,8.019655,1000.0,-10.4716,,stop,18
0.4,0.6,10,LINKUSDT,F_126,2026-06-04T21:05:00+00:00,2026-06-04T21:15:00+00:00,8.059464,7.998195,1000.0,-7.602,,stop,2
0.4,0.6,10,LINKUSDT,F_126,2026-06-04T23:00:00+00:00,2026-06-04T23:15:00+00:00,8.000387,7.920077,1000.0,-10.0382,,stop,3
0.4,0.6,10,LINKUSDT,F_126,2026-06-05T00:30:00+00:00,2026-06-05T00:50:00+00:00,8.047448,7.974782,1000.0,-9.0297,,stop,4
0.4,0.6,10,LINKUSDT,F_126,2026-06-05T04:30:00+00:00,2026-06-05T04:45:00+00:00,7.88724,7.794808,1000.0,-11.7192,,stop,3
0.4,0.6,10,LINKUSDT,F_126,2026-06-05T07:40:00+00:00,2026-06-05T13:50:00+00:00,7.599867,7.454164,1000.0,-19.1718,,stop,74
0.4,0.6,10,LINKUSDT,F_126,2026-06-05T09:15:00+00:00,2026-06-05T11:05:00+00:00,7.654938,7.564948,1000.0,-11.7558,,stop,22
0.4,0.6,10,LINKUSDT,F_126,2026-06-05T16:25:00+00:00,2026-06-05T18:40:00+00:00,7.411623,7.251469,1000.0,-21.6084,,stop,27
0.4,0.6,10,LINKUSDT,F_126,2026-06-05T16:55:00+00:00,2026-06-05T18:20:00+00:00,7.506746,7.351462,1000.0,-20.6859,,stop,17
0.4,0.6,10,LINKUSDT,F_126,2026-06-05T19:50:00+00:00,2026-06-06T04:05:00+00:00,7.327513,7.178455,1000.0,-20.3423,,stop,99
0.4,0.6,10,LINKUSDT,F_126,2026-06-05T20:50:00+00:00,2026-06-05T23:30:00+00:00,7.45568,7.322149,1000.0,-17.91,,stop,32
0.4,0.6,10,LINKUSDT,F_126,2026-06-05T21:40:00+00:00,2026-06-05T22:00:00+00:00,7.541792,7.455943,1000.0,-11.383,,stop,4
0.4,0.6,10,LINKUSDT,F_126,2026-06-06T01:05:00+00:00,2026-06-06T01:15:00+00:00,7.462689,7.393208,1000.0,-9.3104,,stop,2
0.4,0.6,10,LINKUSDT,F_126,2026-06-06T05:25:00+00:00,2026-06-07T01:20:00+00:00,7.257422,7.545315,1000.0,39.6687,,tp,239
0.4,0.6,10,LINKUSDT,F_126,2026-06-06T07:20:00+00:00,2026-06-06T09:55:00+00:00,7.3946,7.314936,1000.0,-10.7734,,stop,31
0.4,0.6,10,LINKUSDT,F_126,2026-06-06T09:30:00+00:00,2026-06-06T09:45:00+00:00,7.471701,7.405632,1000.0,-8.8425,,stop,3
0.4,0.6,10,LINKUSDT,F_126,2026-06-06T11:05:00+00:00,2026-06-07T01:05:00+00:00,7.308489,7.454214,1000.0,19.9392,,tp,168
0.4,0.6,10,LINKUSDT,F_126,2026-06-06T11:50:00+00:00,2026-06-06T12:30:00+00:00,7.341532,7.273064,1000.0,-9.326,,stop,8
0.4,0.6,10,LINKUSDT,F_126,2026-06-06T12:50:00+00:00,2026-06-06T13:30:00+00:00,7.396603,7.33106,1000.0,-8.8612,,stop,8
0.4,0.6,10,LINKUSDT,F_126,2026-06-06T14:20:00+00:00,2026-06-06T15:00:00+00:00,7.431649,7.370911,1000.0,-8.1728,,stop,8
0.4,0.6,10,LINKUSDT,F_126,2026-06-06T16:05:00+00:00,2026-06-06T16:30:00+00:00,7.412624,7.333078,1000.0,-10.7311,,stop,5
0.4,0.6,10,LINKUSDT,F_126,2026-06-06T21:15:00+00:00,2026-06-06T22:00:00+00:00,7.364562,7.314469,1000.0,-6.8018,,stop,9
0.4,0.6,10,LINKUSDT,F_126,2026-06-06T23:40:00+00:00,2026-06-07T01:05:00+00:00,7.396603,7.462889,1000.0,8.9616,,tp,17
0.4,0.6,10,LINKUSDT,F_126,2026-06-07T01:05:00+00:00,2026-06-07T01:20:00+00:00,7.461688,7.532169,1000.0,9.4457,,tp,3
0.4,0.6,10,LINKUSDT,F_126,2026-06-07T01:20:00+00:00,2026-06-07T05:10:00+00:00,7.531779,7.628135,1000.0,12.7933,,tp,46
0.4,0.6,10,LINKUSDT,F_126,2026-06-07T01:30:00+00:00,2026-06-07T01:45:00+00:00,7.608879,7.534072,1000.0,-9.8315,,stop,3
0.4,0.6,10,LINKUSDT,F_126,2026-06-07T03:20:00+00:00,2026-06-07T03:35:00+00:00,7.610881,7.550909,1000.0,-7.8797,,stop,3
0.4,0.6,10,LINKUSDT,F_126,2026-06-07T06:20:00+00:00,2026-06-07T08:45:00+00:00,7.661948,7.76641,1000.0,13.6339,,tp,29
0.4,0.6,10,LINKUSDT,F_126,2026-06-07T06:30:00+00:00,2026-06-07T08:55:00+00:00,7.698996,7.793422,1000.0,12.2648,,tp,29
0.4,0.6,10,LINKUSDT,F_126,2026-06-07T08:40:00+00:00,2026-06-07T09:15:00+00:00,7.748059,7.825016,1000.0,9.9324,,tp,7
0.4,0.6,10,LINKUSDT,F_126,2026-06-07T08:50:00+00:00,2026-06-07T10:00:00+00:00,7.78711,7.726338,1000.0,-7.8041,,stop,14
0.4,0.6,10,LINKUSDT,F_126,2026-06-07T11:30:00+00:00,2026-06-07T12:10:00+00:00,7.757071,7.700619,1000.0,-7.2775,,stop,8
0.4,0.6,10,LINKUSDT,F_126,2026-06-07T11:50:00+00:00,2026-06-07T12:05:00+00:00,7.789113,7.737327,1000.0,-6.6485,,stop,3
0.4,0.6,10,LINKUSDT,F_126,2026-06-07T14:05:00+00:00,2026-06-07T15:15:00+00:00,7.728033,7.676184,1000.0,-6.7092,,stop,14
0.4,0.6,10,LINKUSDT,F_126,2026-06-07T17:05:00+00:00,2026-06-07T17:50:00+00:00,7.775095,7.712198,1000.0,-8.0894,,stop,9
0.4,0.6,10,LINKUSDT,F_126,2026-06-07T20:25:00+00:00,2026-06-07T22:10:00+00:00,7.679971,7.796109,1000.0,15.1221,,tp,21
0.4,0.6,10,LINKUSDT,F_126,2026-06-07T22:15:00+00:00,2026-06-07T22:20:00+00:00,7.952325,7.866656,1000.0,-10.7728,,stop,1
0.4,0.6,10,LINKUSDT,F_126,2026-06-08T00:30:00+00:00,2026-06-08T01:10:00+00:00,7.959334,7.892774,1000.0,-8.3625,,stop,8
0.4,0.6,10,LINKUSDT,F_126,2026-06-08T02:15:00+00:00,2026-06-08T03:25:00+00:00,7.936304,7.864638,1000.0,-9.0301,,stop,14
0.4,0.6,10,LINKUSDT,F_126,2026-06-08T06:05:00+00:00,2026-06-08T07:45:00+00:00,7.817149,7.919983,1000.0,13.1549,,tp,20
0.4,0.6,10,LINKUSDT,F_126,2026-06-08T07:15:00+00:00,2026-06-08T11:15:00+00:00,7.87923,7.957728,1000.0,9.9627,,tp,48
0.4,0.6,10,LINKUSDT,F_126,2026-06-08T07:40:00+00:00,2026-06-08T08:00:00+00:00,7.930296,7.87262,1000.0,-7.2729,,stop,4
0.4,0.6,10,LINKUSDT,F_126,2026-06-08T11:15:00+00:00,2026-06-08T12:10:00+00:00,7.929295,7.873617,1000.0,-7.0218,,stop,11
0.4,0.6,10,LINKUSDT,F_126,2026-06-08T12:45:00+00:00,2026-06-09T00:20:00+00:00,8.017409,7.933796,1000.0,-10.4289,,stop,139
0.4,0.6,10,LINKUSDT,F_126,2026-06-08T14:35:00+00:00,2026-06-09T00:20:00+00:00,8.023417,7.950211,1000.0,-9.124,,stop,117
0.4,0.6,10,LINKUSDT,F_126,2026-06-08T15:10:00+00:00,2026-06-08T15:30:00+00:00,8.103521,8.034206,1000.0,-8.5537,,stop,4
0.4,0.6,10,LINKUSDT,F_126,2026-06-08T17:30:00+00:00,2026-06-08T17:35:00+00:00,8.038436,7.97477,1000.0,-7.9202,,stop,1
0.4,0.6,10,LINKUSDT,F_126,2026-06-08T18:00:00+00:00,2026-06-08T18:45:00+00:00,8.052455,7.99676,1000.0,-6.9165,,stop,9
0.4,0.6,10,LINKUSDT,F_126,2026-06-08T21:10:00+00:00,2026-06-08T21:55:00+00:00,8.121544,8.069612,1000.0,-6.3944,,stop,9
0.4,0.6,10,LINKUSDT,F_126,2026-06-08T23:10:00+00:00,2026-06-08T23:15:00+00:00,8.084496,8.028189,1000.0,-6.9649,,stop,1
0.4,0.6,10,LINKUSDT,F_126,2026-06-09T03:20:00+00:00,2026-06-09T03:30:00+00:00,7.891245,7.838471,1000.0,-6.6878,,stop,2
0.4,0.6,10,LINKUSDT,F_126,2026-06-09T04:10:00+00:00,2026-06-09T04:30:00+00:00,7.906265,7.855753,1000.0,-6.3888,,stop,4
0.4,0.6,10,LINKUSDT,F_126,2026-06-09T04:35:00+00:00,2026-06-09T07:25:00+00:00,7.960335,7.901336,1000.0,-7.4117,,stop,34
0.4,0.6,10,LINKUSDT,F_126,2026-06-09T10:55:00+00:00,2026-06-09T11:00:00+00:00,7.907266,7.864315,1000.0,-5.4319,,stop,1
0.4,0.6,10,LINKUSDT,F_126,2026-06-09T12:00:00+00:00,2026-06-09T14:10:00+00:00,7.89525,7.847464,1000.0,-6.0526,,stop,26
0.4,0.6,10,LINKUSDT,F_126,2026-06-09T17:05:00+00:00,2026-06-10T05:15:00+00:00,7.778098,7.675108,1000.0,-13.2411,,stop,146
0.4,0.6,10,LINKUSDT,F_126,2026-06-09T17:20:00+00:00,2026-06-10T02:25:00+00:00,7.843183,7.737968,1000.0,-13.4149,,stop,109
0.4,0.6,10,LINKUSDT,F_126,2026-06-09T19:05:00+00:00,2026-06-09T19:45:00+00:00,7.885238,7.824481,1000.0,-7.7051,,stop,8
0.4,0.6,10,LINKUSDT,F_126,2026-06-09T20:15:00+00:00,2026-06-09T21:15:00+00:00,7.927292,7.868336,1000.0,-7.4371,,stop,12
0.4,0.6,10,LINKUSDT,F_126,2026-06-10T00:05:00+00:00,2026-06-10T00:30:00+00:00,7.872221,7.823608,1000.0,-6.1752,,stop,5
0.4,0.6,10,LINKUSDT,F_126,2026-06-10T03:30:00+00:00,2026-06-10T04:00:00+00:00,7.775095,7.726894,1000.0,-6.1994,,stop,6
0.4,0.6,10,LINKUSDT,F_126,2026-06-10T07:05:00+00:00,2026-06-10T08:30:00+00:00,7.748059,7.698467,1000.0,-6.4006,,stop,17
0.4,0.6,10,LINKUSDT,F_126,2026-06-10T07:15:00+00:00,2026-06-10T08:25:00+00:00,7.769087,7.718754,1000.0,-6.4786,,stop,14
0.4,0.6,10,LINKUSDT,F_126,2026-06-10T07:25:00+00:00,2026-06-10T08:00:00+00:00,7.799126,7.746899,1000.0,-6.6965,,stop,7
0.4,0.6,10,LINKUSDT,F_126,2026-06-10T10:00:00+00:00,2026-06-10T10:05:00+00:00,7.71001,7.656758,1000.0,-6.9069,,stop,1
0.4,0.6,10,LINKUSDT,F_126,2026-06-10T12:35:00+00:00,2026-06-10T13:40:00+00:00,7.780101,7.890116,1000.0,14.1406,,tp,13
0.4,0.6,10,LINKUSDT,F_126,2026-06-10T13:40:00+00:00,2026-06-10T14:10:00+00:00,7.862208,7.775372,1000.0,-11.0447,,stop,6
0.4,0.6,10,LINKUSDT,F_126,2026-06-11T00:15:00+00:00,2026-06-11T01:35:00+00:00,7.603872,7.681017,1000.0,10.1454,,tp,16
0.4,0.6,10,LINKUSDT,F_126,2026-06-11T01:05:00+00:00,2026-06-11T03:55:00+00:00,7.652936,7.730017,1000.0,10.0721,,tp,34
0.4,0.6,10,LINKUSDT,F_126,2026-06-11T01:20:00+00:00,2026-06-11T02:30:00+00:00,7.688983,7.632904,1000.0,-7.2934,,stop,14
0.4,0.6,10,LINKUSDT,F_126,2026-06-11T03:35:00+00:00,2026-06-11T03:55:00+00:00,7.73304,7.799744,1000.0,8.6259,,tp,4
0.4,0.6,10,LINKUSDT,F_126,2026-06-11T04:00:00+00:00,2026-06-11T06:00:00+00:00,7.813144,7.754336,1000.0,-7.5268,,stop,24
0.4,0.6,10,LINKUSDT,F_126,2026-06-11T06:25:00+00:00,2026-06-11T06:45:00+00:00,7.817149,7.773602,1000.0,-5.5708,,stop,4
0.4,0.6,10,LINKUSDT,F_126,2026-06-11T08:15:00+00:00,2026-06-11T11:35:00+00:00,7.804132,7.845919,1000.0,5.3545,,tp,40
0.4,0.6,10,LINKUSDT,F_126,2026-06-11T08:30:00+00:00,2026-06-11T09:05:00+00:00,7.845186,7.806024,1000.0,-4.9917,,stop,7
0.4,0.6,10,LINKUSDT,F_126,2026-06-11T10:55:00+00:00,2026-06-11T11:05:00+00:00,7.835173,7.799163,1000.0,-4.5958,,stop,2
0.4,0.6,10,LINKUSDT,F_126,2026-06-11T11:15:00+00:00,2026-06-11T12:20:00+00:00,7.846187,7.806739,1000.0,-5.0276,,stop,13
0.4,0.6,10,LINKUSDT,F_126,2026-06-11T13:50:00+00:00,2026-06-11T14:05:00+00:00,7.834171,7.779616,1000.0,-6.9638,,stop,3
0.4,0.6,10,LINKUSDT,F_126,2026-06-11T17:30:00+00:00,2026-06-11T17:45:00+00:00,7.807136,7.909127,1000.0,13.0637,,tp,3
0.4,0.6,10,LINKUSDT,F_126,2026-06-11T17:50:00+00:00,2026-06-11T20:40:00+00:00,7.948319,7.864939,1000.0,-10.4903,,stop,34
0.4,0.6,10,LINKUSDT,F_126,2026-06-11T21:15:00+00:00,2026-06-11T21:55:00+00:00,7.95633,7.911888,1000.0,-5.5857,,stop,8
0.4,0.6,10,LINKUSDT,F_126,2026-06-11T22:10:00+00:00,2026-06-11T22:10:00+00:00,7.95633,7.918023,1000.0,-4.8146,,stop,0
0.4,0.6,10,LINKUSDT,F_126,2026-06-12T02:10:00+00:00,2026-06-12T03:20:00+00:00,7.92529,7.88417,1000.0,-5.1884,,stop,14
0.4,0.6,10,LINKUSDT,F_126,2026-06-12T04:20:00+00:00,2026-06-12T05:00:00+00:00,7.91828,7.880736,1000.0,-4.7414,,stop,8
0.4,0.6,10,LINKUSDT,F_126,2026-06-12T08:00:00+00:00,2026-06-12T08:20:00+00:00,7.823157,7.874336,1000.0,6.5419,,tp,4
0.4,0.6,10,LINKUSDT,F_126,2026-06-12T08:20:00+00:00,2026-06-12T13:30:00+00:00,7.877227,7.833031,1000.0,-5.6106,,stop,62
0.4,0.6,10,LINKUSDT,F_126,2026-06-12T09:25:00+00:00,2026-06-12T10:25:00+00:00,7.91828,7.871891,1000.0,-5.8585,,stop,12
0.4,0.6,10,LINKUSDT,F_126,2026-06-12T14:30:00+00:00,2026-06-12T15:55:00+00:00,7.900257,7.823644,1000.0,-9.6975,,stop,17
0.4,0.6,10,LINKUSDT,F_126,2026-06-12T14:55:00+00:00,2026-06-12T15:35:00+00:00,7.977357,7.896079,1000.0,-10.1886,,stop,8
0.4,0.6,10,LINKUSDT,F_126,2026-06-12T23:55:00+00:00,2026-06-13T01:35:00+00:00,7.874223,7.908786,1000.0,4.3893,,tp,20
0.4,0.6,10,LINKUSDT,F_126,2026-06-13T00:20:00+00:00,2026-06-13T01:40:00+00:00,7.894249,7.927929,1000.0,4.2664,,tp,16
0.4,0.6,10,LINKUSDT,F_126,2026-06-13T01:10:00+00:00,2026-06-13T01:15:00+00:00,7.920283,7.886018,1000.0,-4.3263,,stop,1
0.4,0.6,10,LINKUSDT,F_126,2026-06-13T01:45:00+00:00,2026-06-13T02:20:00+00:00,7.946317,7.910448,1000.0,-4.5138,,stop,7
0.4,0.6,10,LINKUSDT,F_126,2026-06-13T04:50:00+00:00,2026-06-13T04:50:00+00:00,7.917279,7.887726,1000.0,-3.7327,,stop,0
0.4,0.6,10,LINKUSDT,F_126,2026-06-13T06:35:00+00:00,2026-06-13T07:25:00+00:00,7.905264,7.945207,1000.0,5.0528,,tp,10
0.4,0.6,10,LINKUSDT,F_126,2026-06-13T06:50:00+00:00,2026-06-13T07:05:00+00:00,7.930296,7.893592,1000.0,-4.6283,,stop,3
0.4,0.6,10,LINKUSDT,F_126,2026-06-13T07:30:00+00:00,2026-06-13T07:30:00+00:00,7.973352,7.933882,1000.0,-4.9503,,stop,0
0.4,0.6,10,LINKUSDT,F_126,2026-06-13T08:40:00+00:00,2026-06-13T09:00:00+00:00,7.989373,7.948312,1000.0,-5.1394,,stop,4
0.4,0.6,10,LINKUSDT,F_126,2026-06-13T11:15:00+00:00,2026-06-13T11:50:00+00:00,7.996382,7.966013,1000.0,-3.7979,,stop,7
0.4,0.6,10,LINKUSDT,F_126,2026-06-13T12:20:00+00:00,2026-06-13T13:30:00+00:00,8.004392,7.97601,1000.0,-3.5458,,stop,14
0.4,0.6,10,LINKUSDT,F_126,2026-06-13T12:55:00+00:00,2026-06-13T13:00:00+00:00,8.022416,7.993725,1000.0,-3.5764,,stop,1
0.4,0.6,10,LINKUSDT,F_126,2026-06-13T14:10:00+00:00,2026-06-13T14:20:00+00:00,8.021414,7.986732,1000.0,-4.3237,,stop,2
0.4,0.6,10,LINKUSDT,F_126,2026-06-13T15:40:00+00:00,2026-06-13T15:40:00+00:00,8.049451,8.015446,1000.0,-4.2245,,stop,0
0.4,0.6,10,LINKUSDT,F_126,2026-06-13T17:20:00+00:00,2026-06-13T18:50:00+00:00,8.021414,7.970325,1000.0,-6.3691,,stop,18
0.4,0.6,10,LINKUSDT,F_126,2026-06-13T19:45:00+00:00,2026-06-13T20:00:00+00:00,8.014405,7.978306,1000.0,-4.5043,,stop,3
0.4,0.6,10,LINKUSDT,F_126,2026-06-13T21:45:00+00:00,2026-06-13T22:00:00+00:00,8.04144,8.005591,1000.0,-4.4581,,stop,3
0.4,0.6,10,LINKUSDT,F_126,2026-06-14T01:10:00+00:00,2026-06-14T02:00:00+00:00,7.990374,7.956731,1000.0,-4.2104,,stop,10
0.4,0.6,10,LINKUSDT,F_126,2026-06-14T03:30:00+00:00,2026-06-14T03:30:00+00:00,7.983365,7.954297,1000.0,-3.6411,,stop,0
0.4,0.6,10,LINKUSDT,F_126,2026-06-14T06:05:00+00:00,2026-06-14T06:30:00+00:00,7.952325,7.92187,1000.0,-3.8297,,stop,5
0.4,0.6,10,LINKUSDT,F_126,2026-06-14T09:45:00+00:00,2026-06-14T10:45:00+00:00,7.953326,7.916592,1000.0,-4.6186,,stop,12
0.4,0.6,10,LINKUSDT,F_126,2026-06-14T11:40:00+00:00,2026-06-14T11:45:00+00:00,7.954327,7.925439,1000.0,-3.6317,,stop,1
0.4,0.6,10,LINKUSDT,F_126,2026-06-14T16:15:00+00:00,2026-06-14T16:45:00+00:00,7.869217,7.840439,1000.0,-3.6569,,stop,6
0.4,0.6,10,LINKUSDT,F_126,2026-06-14T19:20:00+00:00,2026-06-14T19:45:00+00:00,7.844184,7.811159,1000.0,-4.2101,,stop,5
0.4,0.6,10,LINKUSDT,F_126,2026-06-14T20:40:00+00:00,2026-06-14T21:15:00+00:00,7.872221,7.904788,1000.0,4.137,,tp,7
0.4,0.6,10,LINKUSDT,F_126,2026-06-14T21:20:00+00:00,2026-06-14T21:40:00+00:00,7.982364,8.052168,1000.0,8.7448,,tp,4
0.4,0.6,10,LINKUSDT,F_126,2026-06-14T21:35:00+00:00,2026-06-14T21:50:00+00:00,8.042442,8.130144,1000.0,10.905,,tp,3
0.4,0.6,10,LINKUSDT,F_126,2026-06-14T21:45:00+00:00,2026-06-15T00:05:00+00:00,8.088501,8.188985,1000.0,12.423,,tp,28
0.4,0.6,10,LINKUSDT,F_126,2026-06-14T23:30:00+00:00,2026-06-15T01:00:00+00:00,8.161596,8.098055,1000.0,-7.7854,,stop,18
0.4,0.6,10,LINKUSDT,F_126,2026-06-15T00:15:00+00:00,2026-06-15T00:20:00+00:00,8.228683,8.167338,1000.0,-7.4551,,stop,1
0.4,0.6,10,LINKUSDT,F_126,2026-06-15T01:45:00+00:00,2026-06-15T01:55:00+00:00,8.177617,8.118335,1000.0,-7.2493,,stop,2
0.4,0.6,10,LINKUSDT,F_126,2026-06-15T02:15:00+00:00,2026-06-15T10:50:00+00:00,8.185628,8.263728,1000.0,9.5412,,tp,103
0.4,0.6,10,LINKUSDT,F_126,2026-06-15T03:45:00+00:00,2026-06-15T04:00:00+00:00,8.220673,8.180025,1000.0,-4.9446,,stop,3
0.4,0.6,10,LINKUSDT,F_126,2026-06-15T05:25:00+00:00,2026-06-15T05:35:00+00:00,8.208657,8.168025,1000.0,-4.9499,,stop,2
0.4,0.6,10,LINKUSDT,F_126,2026-06-15T06:25:00+00:00,2026-06-15T06:30:00+00:00,8.230686,8.189882,1000.0,-4.9575,,stop,1
0.4,0.6,10,LINKUSDT,F_126,2026-06-15T10:35:00+00:00,2026-06-15T10:50:00+00:00,8.245706,8.285206,1000.0,4.7905,,tp,3
0.4,0.6,10,LINKUSDT,F_126,2026-06-15T10:55:00+00:00,2026-06-15T11:15:00+00:00,8.300777,8.363319,1000.0,7.5345,,tp,4
0.4,0.6,10,LINKUSDT,F_126,2026-06-15T11:20:00+00:00,2026-06-15T11:35:00+00:00,8.400907,8.33092,1000.0,-8.3309,,stop,3
0.4,0.6,10,LINKUSDT,F_126,2026-06-15T11:30:00+00:00,2026-06-15T11:35:00+00:00,8.446967,8.368217,1000.0,-9.3229,,stop,1
0.4,0.6,10,LINKUSDT,F_126,2026-06-15T13:05:00+00:00,2026-06-15T13:20:00+00:00,8.375874,8.474272,1000.0,11.7477,,tp,3
0.4,0.6,10,LINKUSDT,F_126,2026-06-15T13:20:00+00:00,2026-06-15T14:10:00+00:00,8.483014,8.41349,1000.0,-8.1956,,stop,10
0.4,0.6,10,LINKUSDT,F_126,2026-06-15T15:45:00+00:00,2026-06-15T17:10:00+00:00,8.515055,8.450341,1000.0,-7.6,,stop,17
