NOVA_RSI2_OS,NOVA_SMA_TREND,NOVA_SMA_PULL,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
5,100,3,BTCUSDT,F_001,2026-06-08T01:30:00+00:00,2026-06-08T05:35:00+00:00,62909.416062,62402.170501,1000.0,-8.0631,,stop,49
5,100,3,BTCUSDT,F_001,2026-06-08T10:20:00+00:00,2026-06-08T12:00:00+00:00,63332.225,62955.947163,1000.0,-5.9413,,stop,20
5,100,3,BTCUSDT,F_001,2026-06-08T10:30:00+00:00,2026-06-08T11:35:00+00:00,63234.0976,63666.406393,1000.0,6.8366,,tp,13
5,100,3,BTCUSDT,F_001,2026-06-08T13:35:00+00:00,2026-06-08T23:15:00+00:00,63558.228423,63073.865664,1000.0,-7.6208,,stop,116
5,100,3,BTCUSDT,F_001,2026-06-08T16:55:00+00:00,2026-06-08T17:00:00+00:00,63632.615,63255.278954,1000.0,-5.9299,,stop,1
5,100,3,BTCUSDT,F_001,2026-06-09T21:30:00+00:00,2026-06-09T22:00:00+00:00,61884.004758,61600.628272,1000.0,-4.5792,,stop,6
5,100,3,BTCUSDT,F_001,2026-06-10T08:10:00+00:00,2026-06-10T08:30:00+00:00,61658.0514,61370.124958,1000.0,-4.6697,,stop,4
5,100,3,BTCUSDT,F_001,2026-06-10T17:40:00+00:00,2026-06-10T21:50:00+00:00,61845.304513,61385.8847,1000.0,-7.4285,,stop,50
5,100,3,BTCUSDT,F_001,2026-06-11T06:05:00+00:00,2026-06-11T06:20:00+00:00,62626.20837,62887.542432,1000.0,4.1729,,tp,3
5,100,3,BTCUSDT,F_001,2026-06-11T07:05:00+00:00,2026-06-11T10:55:00+00:00,62752.282053,63122.393269,1000.0,5.898,,tp,46
5,100,3,BTCUSDT,F_001,2026-06-11T20:15:00+00:00,2026-06-11T20:25:00+00:00,63617.635552,63274.80409,1000.0,-5.3889,,stop,2
5,100,3,BTCUSDT,F_001,2026-06-11T20:30:00+00:00,2026-06-12T06:15:00+00:00,63450.268257,63131.942757,1000.0,-5.0169,,stop,117
5,100,3,BTCUSDT,F_001,2026-06-12T05:05:00+00:00,2026-06-12T05:10:00+00:00,63710.636296,63469.368714,1000.0,-3.7869,,stop,1
5,100,3,BTCUSDT,F_001,2026-06-12T12:15:00+00:00,2026-06-12T12:25:00+00:00,63717.695461,63464.689684,1000.0,-3.9707,,stop,2
5,100,3,BTCUSDT,F_001,2026-06-12T15:50:00+00:00,2026-06-13T21:40:00+00:00,63778.794787,64558.870437,1000.0,12.231,,tp,358
5,100,3,BTCUSDT,F_001,2026-06-13T02:45:00+00:00,2026-06-13T02:45:00+00:00,63706.791304,63500.049499,1000.0,-3.2452,,stop,0
5,100,3,BTCUSDT,F_001,2026-06-13T10:05:00+00:00,2026-06-13T10:05:00+00:00,63815.812848,63661.545111,1000.0,-2.4174,,stop,0
5,100,3,BTCUSDT,F_001,2026-06-13T13:55:00+00:00,2026-06-13T16:00:00+00:00,64175.059262,63947.67764,1000.0,-3.5431,,stop,25
5,100,3,BTCUSDT,F_001,2026-06-13T20:35:00+00:00,2026-06-13T21:40:00+00:00,64317.514213,64417.839157,1000.0,1.5598,,tp,13
5,100,3,BTCUSDT,F_001,2026-06-13T23:10:00+00:00,2026-06-13T23:45:00+00:00,64522.7707,64350.035332,1000.0,-2.6771,,stop,7
5,100,3,BTCUSDT,F_001,2026-06-14T02:55:00+00:00,2026-06-14T02:55:00+00:00,64570.943243,64411.134058,1000.0,-2.4749,,stop,0
5,100,3,BTCUSDT,F_001,2026-06-14T12:10:00+00:00,2026-06-14T12:10:00+00:00,64574.487845,64400.307039,1000.0,-2.6974,,stop,0
5,100,3,BTCUSDT,F_001,2026-06-14T12:15:00+00:00,2026-06-14T12:15:00+00:00,64560.349489,64387.525321,1000.0,-2.6769,,stop,0
5,100,3,BTCUSDT,F_001,2026-06-14T12:20:00+00:00,2026-06-14T12:25:00+00:00,64554.531936,64385.650209,1000.0,-2.6161,,stop,1
5,100,3,BTCUSDT,F_001,2026-06-15T04:15:00+00:00,2026-06-15T05:00:00+00:00,65804.33457,65533.799734,1000.0,-4.1112,,stop,9
5,100,3,BTCUSDT,F_001,2026-06-15T05:05:00+00:00,2026-06-15T06:25:00+00:00,65709.3112,65859.984629,1000.0,2.293,,tp,16
5,100,3,BTCUSDT,F_001,2026-06-15T14:05:00+00:00,2026-06-15T15:45:00+00:00,66442.2628,66995.281279,1000.0,8.3233,,tp,20
5,100,3,BTCUSDT,F_001,2026-06-15T17:10:00+00:00,2026-06-15T17:10:00+00:00,66910.8712,66576.108171,1000.0,-5.0031,,stop,0
5,100,3,BTCUSDT,F_001,2026-06-16T11:00:00+00:00,2026-06-16T11:25:00+00:00,66600.478213,66354.45371,1000.0,-3.694,,stop,5
5,100,3,BTCUSDT,F_001,2026-06-17T17:45:00+00:00,2026-06-17T18:00:00+00:00,65944.276258,65650.104315,1000.0,-4.4609,,stop,3
5,100,3,BTCUSDT,F_001,2026-06-18T03:05:00+00:00,2026-06-18T03:10:00+00:00,64672.495089,64443.050073,1000.0,-3.5478,,stop,1
5,100,3,BTCUSDT,F_001,2026-06-18T03:15:00+00:00,2026-06-18T03:20:00+00:00,64609.313059,64384.646923,1000.0,-3.4773,,stop,1
5,100,3,BTCUSDT,F_001,2026-06-18T09:00:00+00:00,2026-06-18T09:10:00+00:00,64483.649909,64229.557081,1000.0,-3.9404,,stop,2
5,100,3,BTCUSDT,F_001,2026-06-18T09:10:00+00:00,2026-06-18T09:25:00+00:00,64448.354084,64192.6921,1000.0,-3.9669,,stop,3
5,100,3,BTCUSDT,F_001,2026-06-19T15:05:00+00:00,2026-06-19T16:55:00+00:00,63200.0534,62891.709181,1000.0,-4.8789,,stop,22
5,100,3,BTCUSDT,F_001,2026-06-19T17:00:00+00:00,2026-06-19T23:55:00+00:00,63053.8636,63408.371132,1000.0,5.6223,,tp,83
5,100,3,BTCUSDT,F_001,2026-06-20T01:10:00+00:00,2026-06-20T03:00:00+00:00,63525.445861,63252.757383,1000.0,-4.2926,,stop,22
5,100,3,BTCUSDT,F_001,2026-06-20T02:15:00+00:00,2026-06-20T02:15:00+00:00,63556.5162,63359.712785,1000.0,-3.0965,,stop,0
5,100,3,BTCUSDT,F_001,2026-06-20T02:20:00+00:00,2026-06-20T02:35:00+00:00,63499.04158,63303.374357,1000.0,-3.0814,,stop,3
5,100,3,BTCUSDT,F_001,2026-06-20T08:00:00+00:00,2026-06-20T08:00:00+00:00,63737.961773,63541.999648,1000.0,-3.0745,,stop,0
5,100,3,BTCUSDT,F_001,2026-06-20T08:05:00+00:00,2026-06-20T08:05:00+00:00,63727.227837,63512.675312,1000.0,-3.3667,,stop,0
5,100,3,BTCUSDT,F_001,2026-06-20T10:25:00+00:00,2026-06-20T10:35:00+00:00,63741.486349,63544.028725,1000.0,-3.0978,,stop,2
5,100,3,BTCUSDT,F_001,2026-06-20T20:35:00+00:00,2026-06-20T20:35:00+00:00,63956.33529,63788.28686,1000.0,-2.6275,,stop,0
5,100,3,BTCUSDT,F_001,2026-06-21T01:40:00+00:00,2026-06-21T01:40:00+00:00,64305.4886,64149.532796,1000.0,-2.4252,,stop,0
5,100,3,BTCUSDT,F_001,2026-06-21T04:55:00+00:00,2026-06-21T04:55:00+00:00,64417.6342,64221.033895,1000.0,-3.052,,stop,0
5,100,3,BTCUSDT,F_001,2026-06-21T05:00:00+00:00,2026-06-21T05:05:00+00:00,64359.678956,64161.100951,1000.0,-3.0854,,stop,1
5,100,3,BTCUSDT,F_001,2026-06-21T05:10:00+00:00,2026-06-21T05:20:00+00:00,64349.5458,64149.676952,1000.0,-3.106,,stop,2
5,100,3,BTCUSDT,F_001,2026-06-22T02:55:00+00:00,2026-06-22T03:00:00+00:00,64381.577387,64090.047586,1000.0,-4.5282,,stop,1
5,100,3,BTCUSDT,F_001,2026-06-22T03:05:00+00:00,2026-06-22T03:55:00+00:00,64232.533882,63911.917381,1000.0,-4.9915,,stop,10
5,100,3,BTCUSDT,F_001,2026-06-22T03:15:00+00:00,2026-06-22T04:00:00+00:00,64135.277613,63817.240067,1000.0,-4.9589,,stop,9
5,100,3,BTCUSDT,F_001,2026-06-22T06:40:00+00:00,2026-06-22T06:50:00+00:00,64146.812589,63895.019512,1000.0,-3.9253,,stop,2
5,100,3,BTCUSDT,F_001,2026-06-22T14:20:00+00:00,2026-06-22T14:30:00+00:00,65245.549092,64846.631595,1000.0,-6.1141,,stop,2
5,100,3,BTCUSDT,F_001,2026-06-22T14:30:00+00:00,2026-06-22T16:00:00+00:00,65054.491039,64639.210683,1000.0,-6.3836,,stop,18
5,100,3,BTCUSDT,F_001,2026-06-22T16:05:00+00:00,2026-06-22T16:40:00+00:00,64824.282156,64480.659613,1000.0,-5.3008,,stop,7
5,100,3,BTCUSDT,F_001,2026-06-24T02:20:00+00:00,2026-06-24T02:35:00+00:00,62857.6088,62562.82269,1000.0,-4.6897,,stop,3
5,100,3,BTCUSDT,F_001,2026-06-24T22:30:00+00:00,2026-06-25T00:55:00+00:00,60965.1518,60674.185543,1000.0,-4.7727,,stop,29
5,100,3,BTCUSDT,F_001,2026-06-25T08:25:00+00:00,2026-06-25T09:20:00+00:00,61805.74315,61581.4716,1000.0,-3.6287,,stop,11
5,100,3,BTCUSDT,F_001,2026-06-25T09:25:00+00:00,2026-06-25T10:20:00+00:00,61740.168013,61545.574619,1000.0,-3.1518,,stop,11
5,100,3,BTCUSDT,F_001,2026-06-25T10:25:00+00:00,2026-06-25T10:30:00+00:00,61662.387029,61465.900203,1000.0,-3.1865,,stop,1
5,100,3,BTCUSDT,F_001,2026-06-25T10:35:00+00:00,2026-06-25T10:35:00+00:00,61631.907457,61447.440375,1000.0,-2.993,,stop,0
5,100,3,BTCUSDT,F_001,2026-06-25T10:40:00+00:00,2026-06-25T10:40:00+00:00,61605.553241,61424.152187,1000.0,-2.9446,,stop,0
5,100,3,BTCUSDT,F_001,2026-06-25T22:30:00+00:00,2026-06-26T01:00:00+00:00,59871.742213,59529.036588,1000.0,-5.724,,stop,30
5,100,3,BTCUSDT,F_001,2026-06-25T23:55:00+00:00,2026-06-26T00:25:00+00:00,59905.766387,59608.326122,1000.0,-4.9651,,stop,6
5,100,3,BTCUSDT,F_001,2026-06-26T00:55:00+00:00,2026-06-26T01:05:00+00:00,59727.474909,59459.367115,1000.0,-4.4889,,stop,2
5,100,3,BTCUSDT,F_001,2026-06-26T08:10:00+00:00,2026-06-26T09:30:00+00:00,60338.508221,59990.065335,1000.0,-5.7748,,stop,16
5,100,3,BTCUSDT,F_001,2026-06-26T09:45:00+00:00,2026-06-26T09:45:00+00:00,60081.514563,59809.589458,1000.0,-4.5259,,stop,0
5,100,3,BTCUSDT,F_001,2026-06-26T16:25:00+00:00,2026-06-26T18:45:00+00:00,60096.594141,59616.966914,1000.0,-7.9809,,stop,28
5,100,3,BTCUSDT,F_001,2026-06-27T02:00:00+00:00,2026-06-27T02:00:00+00:00,60023.459189,59861.88601,1000.0,-2.6918,,stop,0
5,100,3,BTCUSDT,F_001,2026-06-27T04:55:00+00:00,2026-06-27T04:55:00+00:00,60368.377,60164.95646,1000.0,-3.3697,,stop,0
5,100,3,BTCUSDT,F_001,2026-06-27T05:00:00+00:00,2026-06-27T05:25:00+00:00,60318.312,60112.62672,1000.0,-3.41,,stop,5
5,100,3,BTCUSDT,F_001,2026-06-27T06:10:00+00:00,2026-06-27T06:10:00+00:00,60249.853119,60067.697751,1000.0,-3.0233,,stop,0
5,100,3,BTCUSDT,F_001,2026-06-27T06:15:00+00:00,2026-06-27T06:15:00+00:00,60226.182387,60045.304739,1000.0,-3.0033,,stop,0
5,100,3,BTCUSDT,F_001,2026-06-27T08:45:00+00:00,2026-06-27T09:15:00+00:00,60451.695173,60269.337332,1000.0,-3.0166,,stop,6
5,100,3,BTCUSDT,F_001,2026-06-27T10:55:00+00:00,2026-06-27T10:55:00+00:00,60464.842242,60322.762002,1000.0,-2.3498,,stop,0
5,100,3,BTCUSDT,F_001,2026-06-28T10:05:00+00:00,2026-06-28T10:25:00+00:00,60271.401095,60062.996133,1000.0,-3.4578,,stop,4
5,100,3,BTCUSDT,F_001,2026-06-28T12:20:00+00:00,2026-06-28T13:00:00+00:00,60278.270013,60064.287655,1000.0,-3.5499,,stop,8
5,100,3,BTCUSDT,F_001,2026-06-29T04:40:00+00:00,2026-06-29T05:00:00+00:00,59902.191746,59625.061126,1000.0,-4.6264,,stop,4
5,100,3,BTCUSDT,F_001,2026-06-29T18:30:00+00:00,2026-06-30T00:25:00+00:00,60353.788059,60003.750217,1000.0,-5.7998,,stop,71
5,100,3,BTCUSDT,F_001,2026-06-29T20:55:00+00:00,2026-06-29T23:20:00+00:00,60390.4056,60142.559927,1000.0,-4.1041,,stop,29
5,100,3,BTCUSDT,F_001,2026-06-29T21:05:00+00:00,2026-06-29T23:20:00+00:00,60366.3744,60133.537615,1000.0,-3.8571,,stop,27
5,100,3,BTCUSDT,F_001,2026-06-29T23:25:00+00:00,2026-06-29T23:30:00+00:00,60328.325,60148.834018,1000.0,-2.9752,,stop,1
5,100,3,BTCUSDT,F_001,2026-06-30T21:15:00+00:00,2026-07-01T00:20:00+00:00,58659.047757,58431.761874,1000.0,-3.8747,,stop,37
5,100,3,BTCUSDT,F_001,2026-07-01T06:05:00+00:00,2026-07-01T06:05:00+00:00,59088.725613,58867.365565,1000.0,-3.7462,,stop,0
5,100,3,BTCUSDT,F_001,2026-07-01T06:10:00+00:00,2026-07-01T06:15:00+00:00,59030.249693,58797.643259,1000.0,-3.9405,,stop,1
5,100,3,BTCUSDT,F_001,2026-07-01T06:20:00+00:00,2026-07-01T06:20:00+00:00,58944.5284,58708.706306,1000.0,-4.0007,,stop,0
5,100,3,BTCUSDT,F_001,2026-07-01T16:25:00+00:00,2026-07-01T21:30:00+00:00,60078.010013,60605.089412,1000.0,8.7732,,tp,61
5,100,3,BTCUSDT,F_001,2026-07-01T19:30:00+00:00,2026-07-01T19:55:00+00:00,60233.622046,59974.389565,1000.0,-4.3038,,stop,5
5,100,3,BTCUSDT,F_001,2026-07-01T20:05:00+00:00,2026-07-01T21:10:00+00:00,59998.546845,60301.14189,1000.0,5.0434,,tp,13
5,100,3,BTCUSDT,F_001,2026-07-02T05:50:00+00:00,2026-07-02T06:45:00+00:00,60604.6838,60318.406372,1000.0,-4.7237,,stop,11
5,100,3,BTCUSDT,F_001,2026-07-02T14:45:00+00:00,2026-07-03T15:05:00+00:00,61507.8564,62283.351219,1000.0,12.6081,,tp,292
5,100,3,BTCUSDT,F_001,2026-07-03T06:40:00+00:00,2026-07-03T09:00:00+00:00,61701.778171,61455.950012,1000.0,-3.9841,,stop,28
5,100,3,BTCUSDT,F_001,2026-07-03T18:05:00+00:00,2026-07-03T20:15:00+00:00,62234.810213,62421.633602,1000.0,3.0019,,tp,26
5,100,3,BTCUSDT,F_001,2026-07-03T21:20:00+00:00,2026-07-04T01:25:00+00:00,62715.213927,62369.030076,1000.0,-5.5199,,stop,49
5,100,3,BTCUSDT,F_001,2026-07-03T23:10:00+00:00,2026-07-04T00:05:00+00:00,62623.3046,62753.627264,1000.0,2.0811,,tp,11
5,100,3,BTCUSDT,F_001,2026-07-04T01:10:00+00:00,2026-07-04T06:20:00+00:00,62574.861706,62301.602767,1000.0,-4.3669,,stop,62
5,100,3,BTCUSDT,F_001,2026-07-04T13:55:00+00:00,2026-07-04T15:05:00+00:00,62651.671429,62776.701201,1000.0,1.9956,,tp,14
5,100,3,BTCUSDT,F_001,2026-07-04T16:15:00+00:00,2026-07-04T17:50:00+00:00,62867.631813,63232.599574,1000.0,5.8053,,tp,19
5,100,3,BTCUSDT,F_001,2026-07-04T20:30:00+00:00,2026-07-04T23:10:00+00:00,63254.113587,63011.457778,1000.0,-3.8362,,stop,32
5,100,3,BTCUSDT,F_001,2026-07-06T17:45:00+00:00,2026-07-06T21:05:00+00:00,63790.8204,64196.016945,1000.0,6.352,,tp,40
5,100,3,BTCUSDT,F_001,2026-07-06T17:55:00+00:00,2026-07-06T21:05:00+00:00,63700.7034,64072.814603,1000.0,5.8416,,tp,38
5,100,3,BTCUSDT,F_001,2026-07-06T19:05:00+00:00,2026-07-06T21:05:00+00:00,63747.624318,64039.918342,1000.0,4.5852,,tp,24
5,100,3,BTCUSDT,F_001,2026-07-06T22:35:00+00:00,2026-07-06T23:45:00+00:00,64266.347783,63959.691951,1000.0,-4.7716,,stop,14
5,100,3,BTCUSDT,F_001,2026-07-07T19:00:00+00:00,2026-07-07T19:10:00+00:00,63762.773987,63466.999489,1000.0,-4.6387,,stop,2
5,100,3,BTCUSDT,F_001,2026-07-08T19:20:00+00:00,2026-07-08T21:10:00+00:00,62163.047042,61932.538511,1000.0,-3.7081,,stop,22
5,100,3,BTCUSDT,F_001,2026-07-09T09:10:00+00:00,2026-07-09T09:40:00+00:00,62935.7102,62707.363086,1000.0,-3.6283,,stop,6
5,100,3,BTCUSDT,F_001,2026-07-09T10:55:00+00:00,2026-07-09T11:20:00+00:00,62821.562,62609.365306,1000.0,-3.3778,,stop,5
5,100,3,BTCUSDT,F_001,2026-07-10T05:10:00+00:00,2026-07-10T06:25:00+00:00,64039.473229,63791.335117,1000.0,-3.8748,,stop,15
5,100,3,BTCUSDT,F_001,2026-07-10T06:25:00+00:00,2026-07-10T06:50:00+00:00,64005.078574,63779.229078,1000.0,-3.5286,,stop,5
5,100,3,BTCUSDT,F_001,2026-07-10T06:55:00+00:00,2026-07-10T07:00:00+00:00,63932.314103,63730.476639,1000.0,-3.157,,stop,1
5,100,3,BTCUSDT,F_001,2026-07-10T10:10:00+00:00,2026-07-10T12:10:00+00:00,64397.818473,64155.781678,1000.0,-3.7585,,stop,24
5,100,3,BTCUSDT,F_001,2026-07-10T12:55:00+00:00,2026-07-10T13:25:00+00:00,64390.208593,64088.057098,1000.0,-4.6925,,stop,6
5,100,3,BTCUSDT,F_001,2026-07-10T13:05:00+00:00,2026-07-10T14:15:00+00:00,64365.556587,64058.467893,1000.0,-4.771,,stop,14
5,100,3,BTCUSDT,F_001,2026-07-10T23:05:00+00:00,2026-07-11T01:20:00+00:00,64117.404408,64221.285205,1000.0,1.6202,,tp,27
5,100,3,BTCUSDT,F_001,2026-07-11T04:10:00+00:00,2026-07-11T04:10:00+00:00,64173.957832,64010.320383,1000.0,-2.5499,,stop,0
5,100,3,BTCUSDT,F_001,2026-07-11T07:35:00+00:00,2026-07-11T07:35:00+00:00,64273.457013,64126.629594,1000.0,-2.2844,,stop,0
5,100,3,BTCUSDT,F_001,2026-07-12T17:55:00+00:00,2026-07-12T17:55:00+00:00,64138.461747,63984.403748,1000.0,-2.402,,stop,0
5,100,3,BTCUSDT,F_001,2026-07-14T03:15:00+00:00,2026-07-14T03:20:00+00:00,62475.01207,62242.76686,1000.0,-3.7174,,stop,1
5,100,3,BTCUSDT,F_001,2026-07-14T05:50:00+00:00,2026-07-14T06:00:00+00:00,62807.5438,62610.156077,1000.0,-3.1427,,stop,2
5,100,3,BTCUSDT,F_001,2026-07-14T06:10:00+00:00,2026-07-14T06:40:00+00:00,62739.946037,62546.218683,1000.0,-3.0878,,stop,6
5,100,3,BTCUSDT,F_001,2026-07-14T17:10:00+00:00,2026-07-14T17:10:00+00:00,64677.541641,64383.922163,1000.0,-4.5397,,stop,0
5,100,3,BTCUSDT,F_001,2026-07-14T17:20:00+00:00,2026-07-14T22:20:00+00:00,64539.812826,64938.522857,1000.0,6.1777,,tp,60
5,100,3,BTCUSDT,F_001,2026-07-15T00:45:00+00:00,2026-07-15T01:00:00+00:00,64865.996314,64662.004858,1000.0,-3.1448,,stop,3
5,100,3,BTCUSDT,F_001,2026-07-15T07:05:00+00:00,2026-07-15T07:20:00+00:00,64884.24,64551.813408,1000.0,-5.1234,,stop,3
5,100,3,BTCUSDT,F_001,2026-07-15T13:50:00+00:00,2026-07-16T00:20:00+00:00,65054.471013,64578.67517,1000.0,-7.3138,,stop,126
5,100,3,BTCUSDT,F_001,2026-07-15T16:15:00+00:00,2026-07-15T16:35:00+00:00,65173.835986,64822.161769,1000.0,-5.3959,,stop,4
5,100,3,BTCUSDT,F_001,2026-07-16T15:05:00+00:00,2026-07-16T17:05:00+00:00,64595.8656,64207.184751,1000.0,-6.0171,,stop,24
5,100,3,BTCUSDT,F_001,2026-07-16T15:15:00+00:00,2026-07-16T17:15:00+00:00,64443.657987,64059.580702,1000.0,-5.9599,,stop,24
5,100,3,BTCUSDT,F_001,2026-07-16T16:10:00+00:00,2026-07-16T16:20:00+00:00,64677.962187,64337.096519,1000.0,-5.2702,,stop,2
5,100,3,BTCUSDT,F_001,2026-07-16T16:20:00+00:00,2026-07-16T17:05:00+00:00,64569.691618,64238.465765,1000.0,-5.1297,,stop,9
5,100,3,BTCUSDT,F_001,2026-07-17T12:20:00+00:00,2026-07-17T12:20:00+00:00,63292.193026,63088.776572,1000.0,-3.2139,,stop,0
5,100,3,BTCUSDT,F_001,2026-07-17T12:45:00+00:00,2026-07-17T13:00:00+00:00,63200.794362,62982.417783,1000.0,-3.4553,,stop,3
5,100,3,BTCUSDT,F_001,2026-07-17T15:10:00+00:00,2026-07-17T17:05:00+00:00,63131.965,63683.40595,1000.0,8.7347,,tp,23
5,100,3,BTCUSDT,F_001,2026-07-17T19:25:00+00:00,2026-07-17T22:35:00+00:00,64101.2234,63822.112368,1000.0,-4.3542,,stop,38
5,100,3,BTCUSDT,F_001,2026-07-17T20:15:00+00:00,2026-07-17T22:30:00+00:00,64089.758515,63862.456397,1000.0,-3.5466,,stop,27
5,100,3,BTCUSDT,F_001,2026-07-17T22:35:00+00:00,2026-07-17T22:35:00+00:00,64021.840336,63848.978619,1000.0,-2.7,,stop,0
5,100,3,BTCUSDT,F_001,2026-07-17T22:40:00+00:00,2026-07-17T23:00:00+00:00,64008.332799,63841.04284,1000.0,-2.6136,,stop,4
5,100,3,BTCUSDT,F_001,2026-07-18T08:05:00+00:00,2026-07-18T08:05:00+00:00,64065.1766,63949.01324,1000.0,-1.8132,,stop,0
5,100,3,BTCUSDT,F_001,2026-07-18T08:10:00+00:00,2026-07-18T08:10:00+00:00,64057.176213,63938.887462,1000.0,-1.8466,,stop,0
5,100,3,BTCUSDT,F_001,2026-07-18T15:00:00+00:00,2026-07-18T15:00:00+00:00,64209.3638,64066.391934,1000.0,-2.2267,,stop,0
5,100,3,BTCUSDT,F_001,2026-07-18T15:05:00+00:00,2026-07-18T15:05:00+00:00,64209.06341,64066.093362,1000.0,-2.2266,,stop,0
5,100,3,BTCUSDT,F_001,2026-07-18T15:10:00+00:00,2026-07-18T15:10:00+00:00,64198.3495,64058.450829,1000.0,-2.1792,,stop,0
5,100,3,BTCUSDT,F_001,2026-07-18T15:15:00+00:00,2026-07-18T15:15:00+00:00,64178.693981,64041.77844,1000.0,-2.1333,,stop,0
5,100,3,BTCUSDT,F_001,2026-07-18T15:20:00+00:00,2026-07-18T15:20:00+00:00,64170.182931,64030.410759,1000.0,-2.1781,,stop,0
5,100,3,BTCUSDT,F_001,2026-07-18T21:45:00+00:00,2026-07-18T21:45:00+00:00,64731.261386,64538.375144,1000.0,-2.9798,,stop,0
5,100,3,BTCUSDT,F_001,2026-07-19T01:45:00+00:00,2026-07-19T01:45:00+00:00,64854.130909,64747.198557,1000.0,-1.6488,,stop,0
5,100,3,BTCUSDT,F_001,2026-07-19T01:50:00+00:00,2026-07-19T01:50:00+00:00,64852.989427,64748.712248,1000.0,-1.6079,,stop,0
5,100,3,BTCUSDT,F_001,2026-07-19T01:55:00+00:00,2026-07-19T01:55:00+00:00,64851.187087,64746.355832,1000.0,-1.6165,,stop,0
5,100,3,BTCUSDT,F_001,2026-07-19T02:00:00+00:00,2026-07-19T02:00:00+00:00,64850.1958,64748.778534,1000.0,-1.5639,,stop,0
5,100,3,BTCUSDT,F_001,2026-07-19T03:05:00+00:00,2026-07-19T03:05:00+00:00,64865.085131,64655.196823,1000.0,-3.2358,,stop,0
5,100,3,BTCUSDT,F_001,2026-07-19T17:55:00+00:00,2026-07-19T18:00:00+00:00,64653.941,64433.243036,1000.0,-3.4135,,stop,1
5,100,3,BTCUSDT,F_001,2026-07-19T23:05:00+00:00,2026-07-20T00:50:00+00:00,64689.9878,64369.150408,1000.0,-4.9596,,stop,21
5,100,3,BTCUSDT,F_001,2026-07-20T04:15:00+00:00,2026-07-20T04:50:00+00:00,64789.496994,64528.888814,1000.0,-4.0224,,stop,7
5,100,3,BTCUSDT,F_001,2026-07-20T12:45:00+00:00,2026-07-20T13:45:00+00:00,64683.949961,64359.368159,1000.0,-5.018,,stop,12
5,100,3,BTCUSDT,F_001,2026-07-20T18:45:00+00:00,2026-07-20T18:55:00+00:00,65433.693362,65139.334855,1000.0,-4.4986,,stop,2
5,100,3,BTCUSDT,F_001,2026-07-20T18:55:00+00:00,2026-07-20T19:15:00+00:00,65310.313176,65006.12521,1000.0,-4.6576,,stop,4
