NOVA_R,NOVA_CAP,NOVA_HALVE,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-03T17:35:00+00:00,2026-06-03T17:45:00+00:00,74.146265,73.359345,12.0,-0.1274,-1.138,stop,2
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-03T21:50:00+00:00,2026-06-03T22:35:00+00:00,72.814536,71.883823,12.0,-0.1534,-1.112,stop,9
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-04T03:05:00+00:00,2026-06-04T07:55:00+00:00,70.841975,69.298912,9.75,-0.2124,-1.062,stop,58
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-04T04:15:00+00:00,2026-06-04T04:30:00+00:00,71.813236,71.174874,12.0,-0.1067,-1.17,stop,3
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-04T12:05:00+00:00,2026-06-04T12:10:00+00:00,69.139765,68.250923,12.0,-0.1543,-1.111,stop,1
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-04T12:25:00+00:00,2026-06-04T21:25:00+00:00,69.259921,68.320988,12.0,-0.1627,-1.105,stop,108
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-04T12:40:00+00:00,2026-06-04T13:20:00+00:00,70.161091,69.149651,12.0,-0.173,-1.098,stop,8
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-04T13:40:00+00:00,2026-06-04T14:35:00+00:00,70.541585,69.585292,12.0,-0.1627,-1.105,stop,11
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-04T23:05:00+00:00,2026-06-04T23:15:00+00:00,68.869414,68.15641,12.0,-0.1242,-1.142,stop,2
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-05T00:30:00+00:00,2026-06-05T00:50:00+00:00,69.159791,68.537719,12.0,-0.1079,-1.167,stop,4
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-05T09:15:00+00:00,2026-06-05T12:00:00+00:00,66.416229,65.610824,12.0,-0.1455,-1.119,stop,33
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-05T16:55:00+00:00,2026-06-05T18:15:00+00:00,65.925592,64.585807,10.5,-0.2134,-1.067,stop,16
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-05T21:40:00+00:00,2026-06-05T22:00:00+00:00,65.354851,64.595054,12.0,-0.1395,-1.124,stop,4
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-06T06:05:00+00:00,2026-06-06T10:20:00+00:00,62.931705,61.712802,11.05,-0.2141,-1.071,stop,51
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-06T08:30:00+00:00,2026-06-06T09:45:00+00:00,63.432355,62.823435,12.0,-0.1152,-1.155,stop,15
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-06T12:50:00+00:00,2026-06-06T13:30:00+00:00,63.021822,62.393462,12.0,-0.1196,-1.148,stop,8
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-06T21:15:00+00:00,2026-06-06T22:00:00+00:00,62.220782,61.740415,12.0,-0.0926,-1.201,stop,9
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-07T00:35:00+00:00,2026-06-07T00:40:00+00:00,62.621302,62.200336,12.0,-0.0807,-1.238,stop,1
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-07T01:05:00+00:00,2026-06-07T01:25:00+00:00,62.851601,63.623069,12.0,0.1473,1.806,tp,4
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-07T01:30:00+00:00,2026-06-07T02:20:00+00:00,63.842888,63.139272,6.0,-0.0661,-1.132,stop,10
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-07T03:20:00+00:00,2026-06-07T04:10:00+00:00,64.043148,63.477662,12.0,-0.106,-1.171,stop,10
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-07T06:40:00+00:00,2026-06-07T08:05:00+00:00,65.024422,64.470501,12.0,-0.1022,-1.179,stop,17
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-07T08:40:00+00:00,2026-06-07T08:55:00+00:00,65.224682,65.8561,12.0,0.1162,1.761,tp,3
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-07T09:00:00+00:00,2026-06-07T09:20:00+00:00,66.045748,65.481939,12.0,-0.1024,-1.178,stop,4
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-07T11:50:00+00:00,2026-06-07T12:05:00+00:00,65.314799,64.828983,12.0,-0.0893,-1.21,stop,3
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-07T14:05:00+00:00,2026-06-07T14:30:00+00:00,64.58385,65.221808,12.0,0.1185,1.765,tp,5
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-07T14:25:00+00:00,2026-06-07T14:45:00+00:00,65.024422,64.563238,12.0,-0.0851,-1.223,stop,4
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-07T16:40:00+00:00,2026-06-07T16:55:00+00:00,65.38489,64.886143,12.0,-0.0915,-1.204,stop,3
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-07T17:05:00+00:00,2026-06-07T18:50:00+00:00,65.464994,64.963289,12.0,-0.092,-1.203,stop,21
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-07T21:15:00+00:00,2026-06-07T21:30:00+00:00,64.954331,64.440449,12.0,-0.0949,-1.195,stop,3
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-07T22:10:00+00:00,2026-06-07T22:10:00+00:00,65.094513,65.888746,12.0,0.1464,1.805,tp,0
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-07T22:15:00+00:00,2026-06-07T22:15:00+00:00,67.417529,66.562314,6.0,-0.0761,-1.113,stop,0
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-08T00:40:00+00:00,2026-06-08T00:45:00+00:00,67.167204,66.47924,12.0,-0.1229,-1.144,stop,1
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-08T07:50:00+00:00,2026-06-08T08:00:00+00:00,66.28606,65.76474,12.0,-0.0944,-1.196,stop,2
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-08T11:20:00+00:00,2026-06-08T12:00:00+00:00,66.806736,66.274752,12.0,-0.0956,-1.194,stop,8
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-08T12:45:00+00:00,2026-06-08T13:30:00+00:00,67.177217,66.452145,12.0,-0.1295,-1.135,stop,9
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-08T15:00:00+00:00,2026-06-08T17:00:00+00:00,67.367464,66.707774,12.0,-0.1175,-1.152,stop,24
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-08T19:05:00+00:00,2026-06-08T19:55:00+00:00,67.737945,67.257539,12.0,-0.0851,-1.223,stop,10
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-08T21:10:00+00:00,2026-06-08T21:15:00+00:00,68.218569,67.673336,12.0,-0.0959,-1.193,stop,1
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-09T04:35:00+00:00,2026-06-09T08:05:00+00:00,66.856801,66.339019,12.0,-0.0929,-1.2,stop,42
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-09T04:50:00+00:00,2026-06-09T05:00:00+00:00,67.427542,66.823416,6.0,-0.0538,-1.168,stop,2
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-09T17:20:00+00:00,2026-06-10T02:45:00+00:00,65.0845,64.210917,12.0,-0.1611,-1.106,stop,113
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-10T07:20:00+00:00,2026-06-10T08:00:00+00:00,64.573837,64.097545,12.0,-0.0885,-1.212,stop,8
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-10T12:35:00+00:00,2026-06-10T13:45:00+00:00,64.443668,65.41566,12.0,0.181,1.839,tp,14
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-10T13:40:00+00:00,2026-06-10T16:45:00+00:00,65.194643,64.449321,12.0,-0.1372,-1.127,stop,37
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-10T15:55:00+00:00,2026-06-10T16:20:00+00:00,65.735345,64.869476,12.0,-0.1581,-1.108,stop,5
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-11T00:20:00+00:00,2026-06-11T01:35:00+00:00,63.772797,64.483146,12.0,0.1337,1.789,tp,15
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-11T01:05:00+00:00,2026-06-11T01:40:00+00:00,64.063174,64.698956,12.0,0.1191,1.766,tp,7
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-11T01:20:00+00:00,2026-06-11T03:55:00+00:00,64.433655,65.160265,12.0,0.1353,1.791,tp,31
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-11T01:45:00+00:00,2026-06-11T02:30:00+00:00,64.98437,64.407674,12.0,-0.1065,-1.17,stop,9
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-11T04:00:00+00:00,2026-06-11T04:30:00+00:00,65.354851,64.89181,12.0,-0.085,-1.223,stop,6
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-11T06:25:00+00:00,2026-06-11T06:50:00+00:00,65.464994,65.094547,12.0,-0.0679,-1.297,stop,5
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-11T08:30:00+00:00,2026-06-11T08:45:00+00:00,65.575137,65.197413,12.0,-0.0691,-1.29,stop,3
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-11T10:55:00+00:00,2026-06-11T11:00:00+00:00,65.675267,65.365895,12.0,-0.0565,-1.379,stop,1
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-11T11:55:00+00:00,2026-06-11T12:00:00+00:00,66.0858,65.66033,6.0,-0.0386,-1.251,stop,1
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-11T17:30:00+00:00,2026-06-11T17:45:00+00:00,65.98567,66.872908,12.0,0.1614,1.821,tp,3
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-11T17:50:00+00:00,2026-06-11T19:05:00+00:00,67.237295,66.523559,6.0,-0.0637,-1.138,stop,15
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-12T02:40:00+00:00,2026-06-12T03:10:00+00:00,67.28736,66.893143,12.0,-0.0703,-1.283,stop,6
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-12T08:10:00+00:00,2026-06-12T09:30:00+00:00,66.716619,67.217694,12.0,0.0901,1.703,tp,16
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-12T09:20:00+00:00,2026-06-12T10:20:00+00:00,67.147178,66.778824,12.0,-0.0658,-1.309,stop,12
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-12T14:30:00+00:00,2026-06-12T15:05:00+00:00,67.267334,68.421128,6.0,0.1029,1.857,tp,7
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-12T15:10:00+00:00,2026-06-12T15:35:00+00:00,68.609076,67.813661,12.0,-0.1391,-1.125,stop,5
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-12T23:55:00+00:00,2026-06-13T01:40:00+00:00,66.876827,67.229315,12.0,0.0632,1.602,tp,21
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-13T00:25:00+00:00,2026-06-13T03:15:00+00:00,67.0871,66.780173,12.0,-0.0549,-1.395,stop,34
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-13T06:50:00+00:00,2026-06-13T08:35:00+00:00,67.127152,67.473608,12.0,0.0619,1.596,tp,21
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-13T07:30:00+00:00,2026-06-13T11:15:00+00:00,67.347438,67.759236,12.0,0.0734,1.647,tp,45
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-13T08:40:00+00:00,2026-06-13T09:50:00+00:00,67.577737,67.207397,12.0,-0.0658,-1.309,stop,14
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-13T11:15:00+00:00,2026-06-13T13:40:00+00:00,67.78801,68.087952,12.0,0.0531,1.544,tp,29
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-13T15:15:00+00:00,2026-06-13T16:00:00+00:00,68.579037,68.201688,12.0,-0.066,-1.308,stop,9
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-13T21:45:00+00:00,2026-06-13T22:00:00+00:00,69.360051,68.964566,6.0,-0.0342,-1.294,stop,3
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-14T08:20:00+00:00,2026-06-14T08:30:00+00:00,68.38879,68.111558,12.0,-0.0486,-1.47,stop,2
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-14T09:45:00+00:00,2026-06-14T10:45:00+00:00,68.508946,68.17449,12.0,-0.0586,-1.361,stop,12
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-14T16:15:00+00:00,2026-06-14T16:55:00+00:00,67.697893,67.397305,12.0,-0.0533,-1.412,stop,8
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-14T20:35:00+00:00,2026-06-14T21:15:00+00:00,67.928192,68.219391,12.0,0.0514,1.533,tp,8
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-14T21:20:00+00:00,2026-06-14T21:30:00+00:00,68.999583,69.634654,6.0,0.0552,1.75,tp,2
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-14T21:35:00+00:00,2026-06-14T23:25:00+00:00,69.860701,70.79141,6.0,0.0799,1.82,tp,22
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-14T22:45:00+00:00,2026-06-15T11:15:00+00:00,70.701793,72.259162,12.0,0.2643,1.886,tp,150
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-14T23:50:00+00:00,2026-06-15T11:15:00+00:00,71.112326,72.12701,12.0,0.1712,1.831,tp,137
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-15T00:15:00+00:00,2026-06-15T00:35:00+00:00,71.783197,71.11634,12.0,-0.1115,-1.161,stop,4
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-15T02:20:00+00:00,2026-06-15T02:30:00+00:00,71.59295,71.090412,12.0,-0.0842,-1.226,stop,2
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-15T06:25:00+00:00,2026-06-15T07:00:00+00:00,71.422729,71.040256,12.0,-0.0643,-1.319,stop,7
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-15T06:50:00+00:00,2026-06-15T07:00:00+00:00,71.572924,71.19739,12.0,-0.063,-1.328,stop,2
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-15T10:55:00+00:00,2026-06-15T10:55:00+00:00,72.053548,71.667402,12.0,-0.0643,-1.319,stop,0
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-15T11:20:00+00:00,2026-06-15T13:10:00+00:00,72.484107,73.197398,6.0,0.059,1.764,tp,22
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-15T12:45:00+00:00,2026-06-15T13:15:00+00:00,73.044835,73.814466,12.0,0.1264,1.778,tp,6
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-15T13:20:00+00:00,2026-06-15T13:40:00+00:00,74.086187,73.466271,12.0,-0.1004,-1.182,stop,4
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-15T15:40:00+00:00,2026-06-15T16:05:00+00:00,74.49672,75.358626,12.0,0.1388,1.796,tp,5
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-15T15:50:00+00:00,2026-06-15T21:25:00+00:00,75.057448,74.437696,12.0,-0.0991,-1.185,stop,67
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-15T16:10:00+00:00,2026-06-15T17:00:00+00:00,75.688267,74.967825,12.0,-0.1142,-1.157,stop,10
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-16T00:45:00+00:00,2026-06-16T00:55:00+00:00,74.376564,73.923196,12.0,-0.0731,-1.269,stop,2
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-16T04:05:00+00:00,2026-06-16T04:20:00+00:00,73.966031,73.52033,12.0,-0.0723,-1.273,stop,3
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-16T06:10:00+00:00,2026-06-16T08:05:00+00:00,73.99607,74.539043,12.0,0.0881,1.697,tp,23
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-16T06:50:00+00:00,2026-06-16T08:15:00+00:00,74.276434,74.722026,12.0,0.072,1.642,tp,17
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-16T07:10:00+00:00,2026-06-16T07:10:00+00:00,74.526759,74.134544,12.0,-0.0632,-1.326,stop,0
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-16T08:10:00+00:00,2026-06-16T08:50:00+00:00,74.727019,75.31755,12.0,0.0948,1.715,tp,8
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-16T08:50:00+00:00,2026-06-16T09:20:00+00:00,75.247695,74.76894,12.0,-0.0763,-1.255,stop,6
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-16T12:35:00+00:00,2026-06-16T12:40:00+00:00,75.568111,75.058979,12.0,-0.0808,-1.237,stop,1
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-16T17:50:00+00:00,2026-06-17T00:30:00+00:00,73.79581,73.274715,12.0,-0.0847,-1.224,stop,80
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-17T01:50:00+00:00,2026-06-17T03:20:00+00:00,74.016096,73.511835,12.0,-0.0818,-1.234,stop,18
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-17T04:50:00+00:00,2026-06-17T04:55:00+00:00,74.126239,73.728838,12.0,-0.0643,-1.318,stop,1
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-17T13:15:00+00:00,2026-06-17T14:05:00+00:00,72.544185,72.041837,12.0,-0.0831,-1.23,stop,10
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-17T15:15:00+00:00,2026-06-17T16:15:00+00:00,72.874614,74.015412,12.0,0.1879,1.844,tp,12
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-17T15:40:00+00:00,2026-06-17T16:25:00+00:00,73.475394,74.58973,12.0,0.182,1.84,tp,9
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-17T16:30:00+00:00,2026-06-17T16:35:00+00:00,74.556798,73.894895,12.0,-0.1065,-1.17,stop,1
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-17T23:20:00+00:00,2026-06-18T03:25:00+00:00,72.19373,71.726079,12.0,-0.0777,-1.249,stop,49
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-18T02:25:00+00:00,2026-06-18T03:00:00+00:00,72.734432,72.358815,12.0,-0.062,-1.335,stop,7
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-18T07:20:00+00:00,2026-06-18T09:15:00+00:00,71.542885,72.054806,12.0,0.0859,1.69,tp,23
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-18T07:50:00+00:00,2026-06-18T10:05:00+00:00,71.903353,71.496001,12.0,-0.068,-1.296,stop,27
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-18T08:40:00+00:00,2026-06-18T08:55:00+00:00,72.163691,71.777402,12.0,-0.0642,-1.319,stop,3
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-18T09:20:00+00:00,2026-06-18T09:25:00+00:00,72.223769,71.87307,12.0,-0.0583,-1.364,stop,1
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-18T12:50:00+00:00,2026-06-18T13:30:00+00:00,71.683067,71.244614,12.0,-0.0734,-1.268,stop,8
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-18T19:40:00+00:00,2026-06-19T02:00:00+00:00,69.269934,69.953162,12.0,0.1184,1.765,tp,76
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-18T19:55:00+00:00,2026-06-19T03:15:00+00:00,69.580337,69.081842,12.0,-0.086,-1.22,stop,88
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-18T20:20:00+00:00,2026-06-18T21:15:00+00:00,69.950818,69.421881,12.0,-0.0907,-1.206,stop,11
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-18T23:55:00+00:00,2026-06-19T00:00:00+00:00,69.830662,69.494487,12.0,-0.0578,-1.368,stop,1
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-19T00:35:00+00:00,2026-06-19T01:10:00+00:00,69.960831,69.60594,12.0,-0.0609,-1.343,stop,7
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-19T02:05:00+00:00,2026-06-19T02:10:00+00:00,70.151078,69.737444,12.0,-0.0708,-1.281,stop,1
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-19T12:55:00+00:00,2026-06-19T13:45:00+00:00,68.659141,69.377404,6.0,0.0628,1.777,tp,10
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-19T13:50:00+00:00,2026-06-19T14:10:00+00:00,69.500233,68.911959,6.0,-0.0508,-1.18,stop,4
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-19T16:15:00+00:00,2026-06-19T16:40:00+00:00,69.660441,69.18467,12.0,-0.082,-1.233,stop,5
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-19T21:00:00+00:00,2026-06-19T21:25:00+00:00,69.340025,68.945993,12.0,-0.0682,-1.295,stop,5
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-19T22:25:00+00:00,2026-06-20T00:20:00+00:00,69.450168,69.78219,12.0,0.0574,1.57,tp,23
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-20T00:25:00+00:00,2026-06-20T00:45:00+00:00,69.980857,69.62594,12.0,-0.0609,-1.343,stop,4
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-20T04:20:00+00:00,2026-06-20T04:40:00+00:00,70.29126,70.742033,12.0,0.077,1.661,tp,4
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-20T04:40:00+00:00,2026-06-20T05:05:00+00:00,70.721819,71.197713,12.0,0.0807,1.674,tp,5
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-20T05:10:00+00:00,2026-06-20T13:20:00+00:00,71.612976,71.084731,6.0,-0.0443,-1.212,stop,98
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-20T10:50:00+00:00,2026-06-20T11:05:00+00:00,71.743145,71.421605,12.0,-0.0538,-1.407,stop,3
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-20T11:45:00+00:00,2026-06-20T12:30:00+00:00,71.943405,71.600204,12.0,-0.0572,-1.373,stop,9
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-20T14:50:00+00:00,2026-06-20T15:00:00+00:00,72.133652,71.519128,6.0,-0.0511,-1.179,stop,2
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-20T15:20:00+00:00,2026-06-20T15:40:00+00:00,72.454068,71.692175,6.0,-0.0631,-1.14,stop,4
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-20T18:30:00+00:00,2026-06-20T19:25:00+00:00,71.973444,71.511786,12.0,-0.077,-1.253,stop,11
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-20T21:15:00+00:00,2026-06-20T21:25:00+00:00,72.383977,72.057323,12.0,-0.0542,-1.403,stop,2
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-20T22:10:00+00:00,2026-06-20T22:10:00+00:00,72.674354,73.122029,12.0,0.0739,1.649,tp,0
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-20T22:15:00+00:00,2026-06-20T22:15:00+00:00,73.455368,72.987504,6.0,-0.0382,-1.255,stop,0
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-20T22:25:00+00:00,2026-06-20T23:30:00+00:00,73.745745,73.176206,6.0,-0.0463,-1.201,stop,13
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-21T02:50:00+00:00,2026-06-21T03:00:00+00:00,73.475394,73.157309,12.0,-0.0519,-1.427,stop,2
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-21T03:15:00+00:00,2026-06-21T03:15:00+00:00,73.785797,73.404533,12.0,-0.062,-1.334,stop,0
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-21T09:30:00+00:00,2026-06-21T10:20:00+00:00,73.685667,74.206216,12.0,0.0848,1.687,tp,10
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-21T10:10:00+00:00,2026-06-21T11:00:00+00:00,74.226369,73.748942,12.0,-0.0772,-1.252,stop,10
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-21T13:10:00+00:00,2026-06-21T13:30:00+00:00,73.855888,73.423171,12.0,-0.0703,-1.283,stop,4
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-21T16:55:00+00:00,2026-06-21T17:00:00+00:00,74.636902,74.161795,12.0,-0.0764,-1.255,stop,1
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-22T00:40:00+00:00,2026-06-22T01:25:00+00:00,73.49542,74.484179,12.0,0.1614,1.821,tp,9
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-22T01:25:00+00:00,2026-06-22T03:00:00+00:00,74.206343,73.467853,12.0,-0.1194,-1.149,stop,19
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-22T05:10:00+00:00,2026-06-22T06:30:00+00:00,74.156278,73.708903,12.0,-0.0724,-1.273,stop,16
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-22T11:10:00+00:00,2026-06-22T11:15:00+00:00,74.186317,73.768864,12.0,-0.0675,-1.299,stop,1
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-22T11:35:00+00:00,2026-06-22T14:25:00+00:00,74.346525,73.840408,6.0,-0.0408,-1.234,stop,34
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-22T17:50:00+00:00,2026-06-22T18:50:00+00:00,73.185017,72.730344,12.0,-0.0746,-1.263,stop,12
0.2,12.0,1.3,SOLUSDT,F_204,2026-06-22T18:05:00+00:00,2026-06-22T18:45:00+00:00,73.555498,73.118891,12.0,-0.0712,-1.279,stop,8
