NOVA_DISP_MIN,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
1.0,BNBUSDT,F_127,2026-06-05T09:30:00+00:00,2026-06-05T10:35:00+00:00,595.983773,590.49085,1000.0,-9.2166,,stop,13
1.0,BNBUSDT,F_127,2026-06-05T20:10:00+00:00,2026-06-06T04:20:00+00:00,572.373119,562.973158,1000.0,-16.4228,,stop,98
1.0,BNBUSDT,F_127,2026-06-06T05:50:00+00:00,2026-06-07T08:35:00+00:00,576.458423,591.993544,1000.0,26.9492,,tp,321
1.0,BNBUSDT,F_127,2026-06-06T12:55:00+00:00,2026-06-06T13:15:00+00:00,578.120581,574.223119,1000.0,-6.7416,,stop,4
1.0,BNBUSDT,F_127,2026-06-06T18:30:00+00:00,2026-06-06T20:00:00+00:00,576.318241,572.64569,1000.0,-6.3724,,stop,18
1.0,BNBUSDT,F_127,2026-06-06T21:35:00+00:00,2026-06-06T21:35:00+00:00,577.419671,574.859952,1000.0,-4.433,,stop,0
1.0,BNBUSDT,F_127,2026-06-07T01:10:00+00:00,2026-06-07T02:25:00+00:00,579.45231,576.420559,1000.0,-5.2321,,stop,15
1.0,BNBUSDT,F_127,2026-06-07T04:50:00+00:00,2026-06-07T06:25:00+00:00,582.7566,586.367616,1000.0,6.1964,,tp,19
1.0,BNBUSDT,F_127,2026-06-07T06:45:00+00:00,2026-06-07T08:40:00+00:00,589.154907,593.607926,1000.0,7.5583,,tp,23
1.0,BNBUSDT,F_127,2026-06-07T08:30:00+00:00,2026-06-07T08:45:00+00:00,591.878443,595.514695,1000.0,6.1436,,tp,3
1.0,BNBUSDT,F_127,2026-06-07T09:00:00+00:00,2026-06-07T09:25:00+00:00,598.717322,594.691788,1000.0,-6.7236,,stop,5
1.0,BNBUSDT,F_127,2026-06-07T14:25:00+00:00,2026-06-07T14:45:00+00:00,592.519275,589.416322,1000.0,-5.2369,,stop,4
1.0,BNBUSDT,F_127,2026-06-07T16:35:00+00:00,2026-06-07T19:00:00+00:00,595.362967,591.952427,1000.0,-5.7285,,stop,29
1.0,BNBUSDT,F_127,2026-06-07T21:15:00+00:00,2026-06-07T21:35:00+00:00,595.613292,592.337965,1000.0,-5.4991,,stop,4
1.0,BNBUSDT,F_127,2026-06-07T22:15:00+00:00,2026-06-07T22:15:00+00:00,608.059451,603.318402,1000.0,-7.797,,stop,0
1.0,BNBUSDT,F_127,2026-06-08T00:40:00+00:00,2026-06-08T00:45:00+00:00,609.180907,605.267321,1000.0,-6.4243,,stop,1
1.0,BNBUSDT,F_127,2026-06-08T07:50:00+00:00,2026-06-08T08:00:00+00:00,598.326815,594.999452,1000.0,-5.5611,,stop,2
1.0,BNBUSDT,F_127,2026-06-08T09:15:00+00:00,2026-06-08T09:30:00+00:00,600.239298,596.604132,1000.0,-6.0562,,stop,3
1.0,BNBUSDT,F_127,2026-06-08T11:15:00+00:00,2026-06-08T12:10:00+00:00,600.890143,597.562301,1000.0,-5.5382,,stop,11
1.0,BNBUSDT,F_127,2026-06-08T15:00:00+00:00,2026-06-08T21:10:00+00:00,604.074277,609.195578,1000.0,8.4779,,tp,74
1.0,BNBUSDT,F_127,2026-06-08T15:15:00+00:00,2026-06-08T15:30:00+00:00,606.58754,602.869932,1000.0,-6.1287,,stop,3
1.0,BNBUSDT,F_127,2026-06-08T16:20:00+00:00,2026-06-08T16:30:00+00:00,608.149568,604.538359,1000.0,-5.938,,stop,2
1.0,BNBUSDT,F_127,2026-06-08T21:10:00+00:00,2026-06-08T21:15:00+00:00,610.622779,607.794475,1000.0,-4.6318,,stop,1
1.0,BNBUSDT,F_127,2026-06-09T04:35:00+00:00,2026-06-09T10:05:00+00:00,601.470897,598.175114,1000.0,-5.4795,,stop,66
1.0,BNBUSDT,F_127,2026-06-09T18:20:00+00:00,2026-06-09T18:25:00+00:00,595.87363,592.014438,1000.0,-6.4765,,stop,1
1.0,BNBUSDT,F_127,2026-06-09T19:35:00+00:00,2026-06-09T19:40:00+00:00,596.894956,593.95324,1000.0,-4.9284,,stop,1
1.0,BNBUSDT,F_127,2026-06-10T07:20:00+00:00,2026-06-10T08:00:00+00:00,589.245024,586.177715,1000.0,-5.2055,,stop,8
1.0,BNBUSDT,F_127,2026-06-10T12:30:00+00:00,2026-06-10T12:30:00+00:00,585.850617,589.788608,1000.0,6.7218,,tp,0
1.0,BNBUSDT,F_127,2026-06-10T12:35:00+00:00,2026-06-10T15:45:00+00:00,590.516675,595.875314,1000.0,9.0745,,tp,38
1.0,BNBUSDT,F_127,2026-06-10T13:40:00+00:00,2026-06-10T14:15:00+00:00,595.332928,591.040718,1000.0,-7.2098,,stop,7
1.0,BNBUSDT,F_127,2026-06-10T15:45:00+00:00,2026-06-10T15:45:00+00:00,597.155294,593.088989,1000.0,-6.8095,,stop,0
1.0,BNBUSDT,F_127,2026-06-10T15:55:00+00:00,2026-06-10T16:10:00+00:00,598.527075,593.816965,1000.0,-7.8695,,stop,3
1.0,BNBUSDT,F_127,2026-06-11T00:15:00+00:00,2026-06-11T01:40:00+00:00,589.06479,592.610536,1000.0,6.0193,,tp,17
1.0,BNBUSDT,F_127,2026-06-11T01:15:00+00:00,2026-06-11T02:30:00+00:00,592.098729,589.148981,1000.0,-4.9819,,stop,15
1.0,BNBUSDT,F_127,2026-06-11T01:45:00+00:00,2026-06-11T02:05:00+00:00,594.301589,591.159225,1000.0,-5.2875,,stop,4
1.0,BNBUSDT,F_127,2026-06-11T03:35:00+00:00,2026-06-11T08:00:00+00:00,595.17272,598.262538,1000.0,5.1915,,tp,53
1.0,BNBUSDT,F_127,2026-06-11T06:25:00+00:00,2026-06-11T06:45:00+00:00,598.07649,595.589787,1000.0,-4.1578,,stop,4
1.0,BNBUSDT,F_127,2026-06-11T08:00:00+00:00,2026-06-11T08:15:00+00:00,598.987673,601.133753,1000.0,3.5828,,tp,3
1.0,BNBUSDT,F_127,2026-06-11T08:15:00+00:00,2026-06-11T09:05:00+00:00,602.011599,599.438457,1000.0,-4.2742,,stop,10
1.0,BNBUSDT,F_127,2026-06-11T13:50:00+00:00,2026-06-11T14:05:00+00:00,602.812639,599.693451,1000.0,-5.1744,,stop,3
1.0,BNBUSDT,F_127,2026-06-11T17:35:00+00:00,2026-06-11T20:40:00+00:00,603.813939,600.057135,1000.0,-6.2218,,stop,37
1.0,BNBUSDT,F_127,2026-06-11T17:50:00+00:00,2026-06-11T19:05:00+00:00,606.427332,602.406042,1000.0,-6.6311,,stop,15
1.0,BNBUSDT,F_127,2026-06-11T23:45:00+00:00,2026-06-12T00:00:00+00:00,606.467384,604.386373,1000.0,-3.4314,,stop,3
1.0,BNBUSDT,F_127,2026-06-12T02:40:00+00:00,2026-06-12T03:00:00+00:00,606.297163,603.865402,1000.0,-4.0108,,stop,4
1.0,BNBUSDT,F_127,2026-06-12T08:05:00+00:00,2026-06-12T09:20:00+00:00,602.532275,605.529776,1000.0,4.9748,,tp,15
1.0,BNBUSDT,F_127,2026-06-12T08:20:00+00:00,2026-06-12T11:20:00+00:00,604.574927,607.8009,1000.0,5.3359,,tp,36
1.0,BNBUSDT,F_127,2026-06-12T09:25:00+00:00,2026-06-12T10:25:00+00:00,607.168294,604.395842,1000.0,-4.5662,,stop,12
1.0,BNBUSDT,F_127,2026-06-12T11:25:00+00:00,2026-06-12T11:25:00+00:00,609.321089,606.846875,1000.0,-4.0606,,stop,0
1.0,BNBUSDT,F_127,2026-06-12T14:30:00+00:00,2026-06-12T15:55:00+00:00,609.160881,605.357178,1000.0,-6.2442,,stop,17
1.0,BNBUSDT,F_127,2026-06-12T15:15:00+00:00,2026-06-12T15:20:00+00:00,613.646705,609.441971,1000.0,-6.852,,stop,1
1.0,BNBUSDT,F_127,2026-06-13T00:10:00+00:00,2026-06-13T01:15:00+00:00,605.145668,603.206193,1000.0,-3.205,,stop,13
1.0,BNBUSDT,F_127,2026-06-13T06:30:00+00:00,2026-06-13T06:40:00+00:00,602.231885,600.333293,1000.0,-3.1526,,stop,2
1.0,BNBUSDT,F_127,2026-06-13T06:50:00+00:00,2026-06-13T07:00:00+00:00,603.223172,601.087883,1000.0,-3.5398,,stop,2
1.0,BNBUSDT,F_127,2026-06-13T07:30:00+00:00,2026-06-13T08:00:00+00:00,604.234485,601.968051,1000.0,-3.7509,,stop,6
1.0,BNBUSDT,F_127,2026-06-13T10:15:00+00:00,2026-06-13T10:15:00+00:00,605.375967,603.690148,1000.0,-2.7847,,stop,0
1.0,BNBUSDT,F_127,2026-06-13T10:35:00+00:00,2026-06-13T10:35:00+00:00,605.88663,604.288604,1000.0,-2.6375,,stop,0
1.0,BNBUSDT,F_127,2026-06-13T11:10:00+00:00,2026-06-13T12:50:00+00:00,606.727722,607.713809,1000.0,1.6253,,tp,20
1.0,BNBUSDT,F_127,2026-06-13T12:40:00+00:00,2026-06-13T14:50:00+00:00,608.359841,609.537839,1000.0,1.9364,,tp,26
1.0,BNBUSDT,F_127,2026-06-13T20:15:00+00:00,2026-06-13T20:20:00+00:00,609.59144,607.890154,1000.0,-2.7909,,stop,1
1.0,BNBUSDT,F_127,2026-06-13T21:40:00+00:00,2026-06-13T21:40:00+00:00,610.462571,608.812941,1000.0,-2.7023,,stop,0
1.0,BNBUSDT,F_127,2026-06-14T01:20:00+00:00,2026-06-14T01:20:00+00:00,611.624079,609.643368,1000.0,-3.2384,,stop,0
1.0,BNBUSDT,F_127,2026-06-14T06:00:00+00:00,2026-06-14T07:35:00+00:00,610.933182,609.223018,1000.0,-2.7993,,stop,19
1.0,BNBUSDT,F_127,2026-06-14T06:10:00+00:00,2026-06-14T06:20:00+00:00,612.715496,610.816116,1000.0,-3.0999,,stop,2
1.0,BNBUSDT,F_127,2026-06-14T21:15:00+00:00,2026-06-14T21:15:00+00:00,606.877917,608.494416,1000.0,2.6636,,tp,0
1.0,BNBUSDT,F_127,2026-06-14T21:20:00+00:00,2026-06-14T21:30:00+00:00,610.011986,612.625964,1000.0,4.2851,,tp,2
1.0,BNBUSDT,F_127,2026-06-14T21:30:00+00:00,2026-06-15T00:00:00+00:00,613.156068,616.624841,1000.0,5.6572,,tp,30
1.0,BNBUSDT,F_127,2026-06-15T03:45:00+00:00,2026-06-15T04:10:00+00:00,618.032399,616.009116,1000.0,-3.2737,,stop,5
1.0,BNBUSDT,F_127,2026-06-15T06:15:00+00:00,2026-06-15T06:20:00+00:00,619.634479,617.390826,1000.0,-3.6209,,stop,1
1.0,BNBUSDT,F_127,2026-06-15T11:20:00+00:00,2026-06-15T12:55:00+00:00,620.115103,622.967049,1000.0,4.5991,,tp,19
1.0,BNBUSDT,F_127,2026-06-15T11:30:00+00:00,2026-06-15T11:30:00+00:00,623.329276,620.220511,1000.0,-4.9874,,stop,0
1.0,BNBUSDT,F_127,2026-06-15T13:10:00+00:00,2026-06-15T13:20:00+00:00,627.955282,632.001182,1000.0,6.443,,tp,2
1.0,BNBUSDT,F_127,2026-06-15T13:20:00+00:00,2026-06-15T13:35:00+00:00,630.819,627.389475,1000.0,-5.4366,,stop,3
1.0,BNBUSDT,F_127,2026-06-16T00:10:00+00:00,2026-06-16T00:20:00+00:00,619.814713,617.309737,1000.0,-4.0415,,stop,2
1.0,BNBUSDT,F_127,2026-06-16T06:30:00+00:00,2026-06-16T06:30:00+00:00,616.049825,614.235993,1000.0,-2.9443,,stop,0
1.0,BNBUSDT,F_127,2026-06-16T06:40:00+00:00,2026-06-16T06:55:00+00:00,616.610553,614.766031,1000.0,-2.9914,,stop,3
1.0,BNBUSDT,F_127,2026-06-16T07:20:00+00:00,2026-06-16T07:45:00+00:00,617.90223,615.679376,1000.0,-3.5974,,stop,5
1.0,BNBUSDT,F_127,2026-06-16T08:55:00+00:00,2026-06-16T09:00:00+00:00,620.125116,617.555534,1000.0,-4.1437,,stop,1
1.0,BNBUSDT,F_127,2026-06-16T12:20:00+00:00,2026-06-16T12:45:00+00:00,616.430319,614.197965,1000.0,-3.6214,,stop,5
1.0,BNBUSDT,F_127,2026-06-16T18:05:00+00:00,2026-06-16T18:20:00+00:00,610.642805,607.423555,1000.0,-5.2719,,stop,3
1.0,BNBUSDT,F_127,2026-06-17T01:50:00+00:00,2026-06-17T02:35:00+00:00,607.648918,605.047047,1000.0,-4.2819,,stop,9
1.0,BNBUSDT,F_127,2026-06-17T04:50:00+00:00,2026-06-17T04:50:00+00:00,610.082077,607.528405,1000.0,-4.1858,,stop,0
1.0,BNBUSDT,F_127,2026-06-17T12:05:00+00:00,2026-06-17T13:00:00+00:00,606.247098,609.602155,1000.0,5.5341,,tp,11
1.0,BNBUSDT,F_127,2026-06-17T13:00:00+00:00,2026-06-17T14:00:00+00:00,610.272324,606.943699,1000.0,-5.4543,,stop,12
1.0,BNBUSDT,F_127,2026-06-18T00:10:00+00:00,2026-06-18T00:55:00+00:00,603.403406,601.109518,1000.0,-3.8016,,stop,9
1.0,BNBUSDT,F_127,2026-06-18T01:05:00+00:00,2026-06-18T01:35:00+00:00,604.28455,602.00093,1000.0,-3.779,,stop,6
1.0,BNBUSDT,F_127,2026-06-18T08:10:00+00:00,2026-06-18T09:30:00+00:00,592.799639,589.913182,1000.0,-4.8692,,stop,16
1.0,BNBUSDT,F_127,2026-06-18T19:45:00+00:00,2026-06-18T22:50:00+00:00,579.642557,577.024306,1000.0,-4.517,,stop,37
1.0,BNBUSDT,F_127,2026-06-18T20:05:00+00:00,2026-06-18T20:05:00+00:00,581.65517,579.134173,1000.0,-4.3342,,stop,0
1.0,BNBUSDT,F_127,2026-06-19T01:05:00+00:00,2026-06-19T01:10:00+00:00,582.706535,580.311149,1000.0,-4.1108,,stop,1
1.0,BNBUSDT,F_127,2026-06-19T12:05:00+00:00,2026-06-19T12:15:00+00:00,574.726174,572.612238,1000.0,-3.6782,,stop,2
1.0,BNBUSDT,F_127,2026-06-19T12:55:00+00:00,2026-06-19T13:10:00+00:00,575.987812,573.268735,1000.0,-4.7207,,stop,3
1.0,BNBUSDT,F_127,2026-06-19T13:45:00+00:00,2026-06-19T21:10:00+00:00,577.569866,581.661293,1000.0,7.0839,,tp,89
1.0,BNBUSDT,F_127,2026-06-19T16:15:00+00:00,2026-06-19T16:50:00+00:00,580.95426,578.442734,1000.0,-4.3231,,stop,7
1.0,BNBUSDT,F_127,2026-06-19T19:55:00+00:00,2026-06-19T19:55:00+00:00,581.414858,579.232304,1000.0,-3.7539,,stop,0
1.0,BNBUSDT,F_127,2026-06-19T21:15:00+00:00,2026-06-19T21:20:00+00:00,582.926821,580.819344,1000.0,-3.6153,,stop,1
1.0,BNBUSDT,F_127,2026-06-20T05:05:00+00:00,2026-06-20T05:05:00+00:00,582.05569,580.514325,1000.0,-2.6481,,stop,0
1.0,BNBUSDT,F_127,2026-06-20T05:10:00+00:00,2026-06-20T05:20:00+00:00,582.936834,581.28732,1000.0,-2.8297,,stop,2
1.0,BNBUSDT,F_127,2026-06-20T06:20:00+00:00,2026-06-20T13:20:00+00:00,585.990799,583.461312,1000.0,-4.3166,,stop,84
1.0,BNBUSDT,F_127,2026-06-20T06:40:00+00:00,2026-06-20T07:00:00+00:00,588.514075,585.904265,1000.0,-4.4346,,stop,4
1.0,BNBUSDT,F_127,2026-06-20T07:25:00+00:00,2026-06-20T07:50:00+00:00,589.315115,586.371839,1000.0,-4.9944,,stop,5
1.0,BNBUSDT,F_127,2026-06-20T09:55:00+00:00,2026-06-20T10:00:00+00:00,588.634231,586.780423,1000.0,-3.1493,,stop,1
1.0,BNBUSDT,F_127,2026-06-20T22:15:00+00:00,2026-06-20T22:15:00+00:00,588.634231,586.697674,1000.0,-3.2899,,stop,0
1.0,BNBUSDT,F_127,2026-06-21T01:35:00+00:00,2026-06-21T02:15:00+00:00,589.415245,587.647452,1000.0,-2.9992,,stop,8
1.0,BNBUSDT,F_127,2026-06-21T06:40:00+00:00,2026-06-21T06:45:00+00:00,592.258937,590.336215,1000.0,-3.2464,,stop,1
1.0,BNBUSDT,F_127,2026-06-21T07:45:00+00:00,2026-06-21T07:45:00+00:00,592.459197,590.423504,1000.0,-3.436,,stop,0
1.0,BNBUSDT,F_127,2026-06-21T10:10:00+00:00,2026-06-21T10:10:00+00:00,591.277663,589.404725,1000.0,-3.1676,,stop,0
1.0,BNBUSDT,F_127,2026-06-21T10:25:00+00:00,2026-06-21T10:25:00+00:00,592.278963,590.253492,1000.0,-3.4198,,stop,0
1.0,BNBUSDT,F_127,2026-06-21T17:05:00+00:00,2026-06-21T17:35:00+00:00,591.427858,589.357838,1000.0,-3.5,,stop,6
1.0,BNBUSDT,F_127,2026-06-22T00:40:00+00:00,2026-06-22T00:50:00+00:00,589.535401,586.286522,1000.0,-5.5109,,stop,2
1.0,BNBUSDT,F_127,2026-06-22T01:20:00+00:00,2026-06-22T01:25:00+00:00,590.26635,594.461116,1000.0,7.1066,,tp,1
1.0,BNBUSDT,F_127,2026-06-22T01:30:00+00:00,2026-06-22T01:30:00+00:00,594.87233,591.015866,1000.0,-6.4828,,stop,0
1.0,BNBUSDT,F_127,2026-06-22T05:40:00+00:00,2026-06-22T06:40:00+00:00,592.639431,590.661999,1000.0,-3.3367,,stop,12
1.0,BNBUSDT,F_127,2026-06-22T06:10:00+00:00,2026-06-22T06:15:00+00:00,594.752174,592.569402,1000.0,-3.6701,,stop,1
1.0,BNBUSDT,F_127,2026-06-22T11:10:00+00:00,2026-06-22T11:45:00+00:00,594.832278,596.681297,1000.0,3.1085,,tp,7
1.0,BNBUSDT,F_127,2026-06-22T11:35:00+00:00,2026-06-22T13:30:00+00:00,597.605879,600.238839,1000.0,4.4058,,tp,23
1.0,BNBUSDT,F_127,2026-06-22T12:05:00+00:00,2026-06-22T14:30:00+00:00,598.957634,595.980422,1000.0,-4.9707,,stop,29
1.0,BNBUSDT,F_127,2026-06-22T12:40:00+00:00,2026-06-22T14:25:00+00:00,600.429545,597.533169,1000.0,-4.8238,,stop,21
1.0,BNBUSDT,F_127,2026-06-23T00:45:00+00:00,2026-06-23T01:35:00+00:00,592.228898,589.795452,1000.0,-4.109,,stop,10
1.0,BNBUSDT,F_127,2026-06-23T02:55:00+00:00,2026-06-23T03:00:00+00:00,593.340341,591.028147,1000.0,-3.8969,,stop,1
1.0,BNBUSDT,F_127,2026-06-23T19:55:00+00:00,2026-06-23T19:55:00+00:00,577.54984,575.316669,1000.0,-3.8666,,stop,0
1.0,BNBUSDT,F_127,2026-06-23T21:30:00+00:00,2026-06-23T21:40:00+00:00,578.260763,576.361946,1000.0,-3.2837,,stop,2
1.0,BNBUSDT,F_127,2026-06-24T00:10:00+00:00,2026-06-24T02:15:00+00:00,580.083129,577.636938,1000.0,-4.217,,stop,25
1.0,BNBUSDT,F_127,2026-06-24T00:40:00+00:00,2026-06-24T00:55:00+00:00,581.414858,578.824264,1000.0,-4.4557,,stop,3
1.0,BNBUSDT,F_127,2026-06-24T01:35:00+00:00,2026-06-24T01:40:00+00:00,582.205885,579.327493,1000.0,-4.9439,,stop,1
1.0,BNBUSDT,F_127,2026-06-24T04:50:00+00:00,2026-06-24T04:50:00+00:00,579.472336,577.016952,1000.0,-4.2373,,stop,0
1.0,BNBUSDT,F_127,2026-06-24T05:40:00+00:00,2026-06-24T05:50:00+00:00,581.494962,578.848622,1000.0,-4.5509,,stop,2
1.0,BNBUSDT,F_127,2026-06-24T11:50:00+00:00,2026-06-24T12:00:00+00:00,581.705235,578.450841,1000.0,-5.5946,,stop,2
1.0,BNBUSDT,F_127,2026-06-24T20:05:00+00:00,2026-06-24T22:00:00+00:00,559.045816,563.948871,1000.0,8.7704,,tp,23
1.0,BNBUSDT,F_127,2026-06-24T20:50:00+00:00,2026-06-24T21:05:00+00:00,564.943473,560.473908,1000.0,-7.9115,,stop,3
1.0,BNBUSDT,F_127,2026-06-25T04:55:00+00:00,2026-06-25T06:00:00+00:00,568.13762,570.520692,1000.0,4.1945,,tp,13
1.0,BNBUSDT,F_127,2026-06-25T06:10:00+00:00,2026-06-25T07:20:00+00:00,572.232937,569.236252,1000.0,-5.2368,,stop,14
1.0,BNBUSDT,F_127,2026-06-25T13:25:00+00:00,2026-06-25T13:35:00+00:00,567.857256,563.994537,1000.0,-6.8023,,stop,2
1.0,BNBUSDT,F_127,2026-06-25T17:30:00+00:00,2026-06-25T18:35:00+00:00,559.175985,555.716898,1000.0,-6.186,,stop,13
1.0,BNBUSDT,F_127,2026-06-25T18:00:00+00:00,2026-06-25T18:10:00+00:00,560.357519,556.807013,1000.0,-6.3361,,stop,2
1.0,BNBUSDT,F_127,2026-06-25T21:35:00+00:00,2026-06-26T00:40:00+00:00,560.507714,563.656863,1000.0,5.6184,,tp,37
1.0,BNBUSDT,F_127,2026-06-26T00:10:00+00:00,2026-06-26T00:20:00+00:00,564.172472,561.582893,1000.0,-4.59,,stop,2
1.0,BNBUSDT,F_127,2026-06-26T03:40:00+00:00,2026-06-26T07:25:00+00:00,559.62657,567.544944,1000.0,14.1494,,tp,45
1.0,BNBUSDT,F_127,2026-06-26T04:00:00+00:00,2026-06-26T05:20:00+00:00,563.721887,558.754561,1000.0,-8.8117,,stop,16
1.0,BNBUSDT,F_127,2026-06-26T06:25:00+00:00,2026-06-26T07:10:00+00:00,563.061029,567.048621,1000.0,7.082,,tp,9
1.0,BNBUSDT,F_127,2026-06-26T07:10:00+00:00,2026-06-26T09:50:00+00:00,566.765839,563.268351,1000.0,-6.171,,stop,32
1.0,BNBUSDT,F_127,2026-06-26T07:40:00+00:00,2026-06-26T08:05:00+00:00,570.881182,567.299875,1000.0,-6.2733,,stop,5
1.0,BNBUSDT,F_127,2026-06-26T14:00:00+00:00,2026-06-26T14:15:00+00:00,564.63307,559.560409,1000.0,-8.984,,stop,3
1.0,BNBUSDT,F_127,2026-06-26T15:40:00+00:00,2026-06-26T16:20:00+00:00,567.33658,562.648471,1000.0,-8.2634,,stop,8
1.0,BNBUSDT,F_127,2026-06-26T16:35:00+00:00,2026-06-26T18:45:00+00:00,568.718374,564.654796,1000.0,-7.1452,,stop,26
1.0,BNBUSDT,F_127,2026-06-26T19:10:00+00:00,2026-06-26T19:10:00+00:00,569.349193,566.551717,1000.0,-4.9135,,stop,0
1.0,BNBUSDT,F_127,2026-06-27T02:25:00+00:00,2026-06-27T02:30:00+00:00,568.598218,566.549317,1000.0,-3.6034,,stop,1
1.0,BNBUSDT,F_127,2026-06-27T12:55:00+00:00,2026-06-27T12:55:00+00:00,565.23385,563.637311,1000.0,-2.8246,,stop,0
1.0,BNBUSDT,F_127,2026-06-27T13:40:00+00:00,2026-06-27T13:40:00+00:00,565.784565,563.894833,1000.0,-3.34,,stop,0
1.0,BNBUSDT,F_127,2026-06-27T15:10:00+00:00,2026-06-27T16:15:00+00:00,566.375332,564.313626,1000.0,-3.6402,,stop,13
1.0,BNBUSDT,F_127,2026-06-27T21:15:00+00:00,2026-06-27T21:35:00+00:00,563.03099,561.064942,1000.0,-3.4919,,stop,4
1.0,BNBUSDT,F_127,2026-06-28T08:40:00+00:00,2026-06-28T08:50:00+00:00,559.175985,557.045169,1000.0,-3.8106,,stop,2
1.0,BNBUSDT,F_127,2026-06-28T11:55:00+00:00,2026-06-28T12:10:00+00:00,557.834243,555.827869,1000.0,-3.5967,,stop,3
1.0,BNBUSDT,F_127,2026-06-28T19:00:00+00:00,2026-06-28T19:00:00+00:00,554.580018,552.305372,1000.0,-4.1016,,stop,0
1.0,BNBUSDT,F_127,2026-06-29T02:40:00+00:00,2026-06-29T04:55:00+00:00,554.139446,550.357336,1000.0,-6.8252,,stop,27
1.0,BNBUSDT,F_127,2026-06-29T06:20:00+00:00,2026-06-29T06:30:00+00:00,556.061942,553.154762,1000.0,-5.2282,,stop,2
1.0,BNBUSDT,F_127,2026-06-29T10:10:00+00:00,2026-06-29T10:35:00+00:00,556.061942,553.358782,1000.0,-4.8613,,stop,5
1.0,BNBUSDT,F_127,2026-06-29T12:15:00+00:00,2026-06-29T12:35:00+00:00,558.314867,554.468834,1000.0,-6.8886,,stop,4
1.0,BNBUSDT,F_127,2026-06-29T16:40:00+00:00,2026-06-29T16:50:00+00:00,553.628783,556.963788,1000.0,6.0239,,tp,2
1.0,BNBUSDT,F_127,2026-06-29T16:50:00+00:00,2026-06-29T17:45:00+00:00,557.864282,561.761613,1000.0,6.9862,,tp,11
1.0,BNBUSDT,F_127,2026-06-29T17:20:00+00:00,2026-06-30T00:20:00+00:00,562.300041,558.254794,1000.0,-7.1941,,stop,84
1.0,BNBUSDT,F_127,2026-06-30T02:50:00+00:00,2026-06-30T02:55:00+00:00,558.094581,556.324703,1000.0,-3.1713,,stop,1
1.0,BNBUSDT,F_127,2026-06-30T23:50:00+00:00,2026-07-01T00:25:00+00:00,546.960125,545.226123,1000.0,-3.1703,,stop,7
